ListName	Bait	CellType	GeneName	Interactor	Chr	Start	End
PHACTR1_SMC	PHACTR1	SMC	MPG	FALSE	16	127006	135852
PHACTR1_SMC	PHACTR1	SMC	SPATS2L	FALSE	2	201170604	201346986
PHACTR1_SMC	PHACTR1	SMC	SNRPB2	FALSE	20	16710606	16722421
PHACTR1_SMC	PHACTR1	SMC	SRP9	FALSE	1	225965531	225978168
PHACTR1_SMC	PHACTR1	SMC	MAP7D1	FALSE	1	36621180	36646450
PHACTR1_SMC	PHACTR1	SMC	HSP90B1	FALSE	12	104323885	104347423
PHACTR1_SMC	PHACTR1	SMC	DERL1	FALSE	8	124025404	124054663
PHACTR1_SMC	PHACTR1	SMC	DCTN6	FALSE	8	30013813	30041156
PHACTR1_SMC	PHACTR1	SMC	ATP5F1C	FALSE	10	7830093	7849764
PHACTR1_SMC	PHACTR1	SMC	CKAP5	FALSE	11	46764598	46867847
PHACTR1_SMC	PHACTR1	SMC	ACTBL2	FALSE	5	56775846	56778636
PHACTR1_SMC	PHACTR1	SMC	SEC61B	FALSE	9	101984346	101992897
PHACTR1_SMC	PHACTR1	SMC	MAP4	FALSE	3	47892182	48130769
PHACTR1_SMC	PHACTR1	SMC	CAMK2D	FALSE	4	114372188	114683083
PHACTR1_SMC	PHACTR1	SMC	ATP5MG	FALSE	11	118271869	118302211
PHACTR1_SMC	PHACTR1	SMC	WASHC2C	FALSE	10	46222648	46288409
PHACTR1_SMC	PHACTR1	SMC	SMCHD1	FALSE	18	2655737	2805015
PHACTR1_SMC	PHACTR1	SMC	EIF3E	FALSE	8	109213445	109447562
PHACTR1_SMC	PHACTR1	SMC	TPP2	FALSE	13	103249353	103331521
PHACTR1_SMC	PHACTR1	SMC	DDX23	FALSE	12	49223547	49246625
PHACTR1_SMC	PHACTR1	SMC	LAMB1	FALSE	7	107564244	107643700
PHACTR1_SMC	PHACTR1	SMC	MYO1C	FALSE	17	1367392	1396106
PHACTR1_SMC	PHACTR1	SMC	ZRANB2	FALSE	1	71528974	71546980
PHACTR1_SMC	PHACTR1	SMC	MMP1	FALSE	11	102660651	102668891
PHACTR1_SMC	PHACTR1	SMC	YWHAE	FALSE	17	1247566	1303672
PHACTR1_SMC	PHACTR1	SMC	RAB13	FALSE	1	153954127	153958834
PHACTR1_SMC	PHACTR1	SMC	PSMD3	FALSE	17	38137050	38154213
PHACTR1_SMC	PHACTR1	SMC	FARSB	FALSE	2	223435255	223521056
PHACTR1_SMC	PHACTR1	SMC	KIF11	FALSE	10	94353043	94415150
PHACTR1_SMC	PHACTR1	SMC	CCT6A	FALSE	7	56119323	56131682
PHACTR1_SMC	PHACTR1	SMC	DPY19L1	FALSE	7	34968488	35077883
PHACTR1_SMC	PHACTR1	SMC	RECQL	FALSE	12	21621845	21654603
PHACTR1_SMC	PHACTR1	SMC	UBL5	FALSE	19	9938568	9940791
PHACTR1_SMC	PHACTR1	SMC	CHERP	FALSE	19	16628700	16653341
PHACTR1_SMC	PHACTR1	SMC	COBLL1	FALSE	2	165510134	165700189
PHACTR1_SMC	PHACTR1	SMC	SPIN1	FALSE	9	91003334	91093609
PHACTR1_SMC	PHACTR1	SMC	SRSF7	FALSE	2	38970741	38978636
PHACTR1_SMC	PHACTR1	SMC	ZC3H7B	FALSE	22	41697526	41756151
PHACTR1_SMC	PHACTR1	SMC	RPS13	FALSE	11	17095936	17099334
PHACTR1_SMC	PHACTR1	SMC	DPYSL3	FALSE	5	146770374	146889619
PHACTR1_SMC	PHACTR1	SMC	AGO2	FALSE	8	141541264	141645718
PHACTR1_SMC	PHACTR1	SMC	DNAJA1	FALSE	9	33025209	33039905
PHACTR1_SMC	PHACTR1	SMC	HSPA5	FALSE	9	127997132	128003609
PHACTR1_SMC	PHACTR1	SMC	NAP1L1	FALSE	12	76438670	76478813
PHACTR1_SMC	PHACTR1	SMC	ACOT9	FALSE	X	23720370	23784592
PHACTR1_SMC	PHACTR1	SMC	S100A16	FALSE	1	153579362	153585621
PHACTR1_SMC	PHACTR1	SMC	PDIA5	FALSE	3	122785909	122944074
PHACTR1_SMC	PHACTR1	SMC	CHSY1	FALSE	15	101715928	101792137
PHACTR1_SMC	PHACTR1	SMC	PRRC2A	FALSE	6	31588497	31605548
PHACTR1_SMC	PHACTR1	SMC	PEAK1	FALSE	15	77400471	77712486
PHACTR1_SMC	PHACTR1	SMC	CCNT2	FALSE	2	135675805	135716912
PHACTR1_SMC	PHACTR1	SMC	EIF3J	FALSE	15	44829255	44855227
PHACTR1_SMC	PHACTR1	SMC	EIF3M	FALSE	11	32605344	32627808
PHACTR1_SMC	PHACTR1	SMC	SELENOF	FALSE	1	87328128	87380107
PHACTR1_SMC	PHACTR1	SMC	HNRNPF	FALSE	10	43881065	43904614
PHACTR1_SMC	PHACTR1	SMC	KLC1	FALSE	14	104028233	104167888
PHACTR1_SMC	PHACTR1	SMC	MAPK6	FALSE	15	52244303	52358462
PHACTR1_SMC	PHACTR1	SMC	SYNCRIP	FALSE	6	86318053	86353510
PHACTR1_SMC	PHACTR1	SMC	NEK7	FALSE	1	198126093	198291550
PHACTR1_SMC	PHACTR1	SMC	CAVIN1	FALSE	17	40554470	40575535
PHACTR1_SMC	PHACTR1	SMC	ELAVL1	FALSE	19	8023463	8070543
PHACTR1_SMC	PHACTR1	SMC	RPL24	FALSE	3	101399935	101405626
PHACTR1_SMC	PHACTR1	SMC	NT5DC2	FALSE	3	52558386	52569070
PHACTR1_SMC	PHACTR1	SMC	STK38	FALSE	6	36461669	36515247
PHACTR1_SMC	PHACTR1	SMC	DOCK7	FALSE	1	62920399	63153969
PHACTR1_SMC	PHACTR1	SMC	PSMA4	FALSE	15	78832747	78841604
PHACTR1_SMC	PHACTR1	SMC	SNRPA1	FALSE	15	101821715	101835487
PHACTR1_SMC	PHACTR1	SMC	DNAJA2	FALSE	16	46989299	47007699
PHACTR1_SMC	PHACTR1	SMC	LSM12	FALSE	17	42112003	42144987
PHACTR1_SMC	PHACTR1	SMC	IVNS1ABP	FALSE	1	185265520	185286461
PHACTR1_SMC	PHACTR1	SMC	MAP1S	FALSE	19	17830051	17845325
PHACTR1_SMC	PHACTR1	SMC	DDX60	FALSE	4	169137444	169239958
PHACTR1_SMC	PHACTR1	SMC	HNRNPAB	FALSE	5	177631508	177638164
PHACTR1_SMC	PHACTR1	SMC	AP2S1	FALSE	19	47341393	47354249
PHACTR1_SMC	PHACTR1	SMC	TUBA1C	FALSE	12	49582519	49667114
PHACTR1_SMC	PHACTR1	SMC	SEC22B	FALSE	1 (PATCHES)	227516	248095
PHACTR1_SMC	PHACTR1	SMC	SEMA3C	FALSE	7	80371854	80551675
PHACTR1_SMC	PHACTR1	SMC	YLPM1	FALSE	14	75230069	75322244
PHACTR1_SMC	PHACTR1	SMC	LGALS3	FALSE	14	55590828	55612126
PHACTR1_SMC	PHACTR1	SMC	SERPINH1	FALSE	11	75273101	75283828
PHACTR1_SMC	PHACTR1	SMC	PHB2	FALSE	12	7074490	7079988
PHACTR1_SMC	PHACTR1	SMC	CAPZA1	FALSE	1	113161795	113214241
PHACTR1_SMC	PHACTR1	SMC	NCL	FALSE	2	232318242	232348352
PHACTR1_SMC	PHACTR1	SMC	VPS35	FALSE	16	46690054	46723430
PHACTR1_SMC	PHACTR1	SMC	HSPA9	FALSE	5	137890571	137911133
PHACTR1_SMC	PHACTR1	SMC	HNRNPUL1	FALSE	19	41768401	41813503
PHACTR1_SMC	PHACTR1	SMC	MRPS22	FALSE	3	138724648	139076065
PHACTR1_SMC	PHACTR1	SMC	DENR	FALSE	12	123237321	123255611
PHACTR1_SMC	PHACTR1	SMC	SSRP1	FALSE	11	57093459	57103351
PHACTR1_SMC	PHACTR1	SMC	NAMPT	FALSE	7	105888731	105926772
PHACTR1_SMC	PHACTR1	SMC	PSMC2	FALSE	7	102984701	103009842
PHACTR1_SMC	PHACTR1	SMC	A2M	FALSE	12	9220260	9268825
PHACTR1_SMC	PHACTR1	SMC	RAI14	FALSE	5	34656342	34832732
PHACTR1_SMC	PHACTR1	SMC	CALD1	FALSE	7	134429003	134655479
PHACTR1_SMC	PHACTR1	SMC	TAP1	FALSE	6	32812986	32821755
PHACTR1_SMC	PHACTR1	SMC	SLC12A4	FALSE	16	67977377	68003504
PHACTR1_SMC	PHACTR1	SMC	RB1CC1	FALSE	8	53535016	53658403
PHACTR1_SMC	PHACTR1	SMC	CKAP4	FALSE	12	106631655	106698057
PHACTR1_SMC	PHACTR1	SMC	DDX24	FALSE	14	94517266	94547591
PHACTR1_SMC	PHACTR1	SMC	GAK	FALSE	4	843064	926161
PHACTR1_SMC	PHACTR1	SMC	RPL5	FALSE	1	93297582	93307481
PHACTR1_SMC	PHACTR1	SMC	OBI1	FALSE	13	79188426	79233314
PHACTR1_SMC	PHACTR1	SMC	PFKFB2	FALSE	1	207222801	207254369
PHACTR1_SMC	PHACTR1	SMC	SERPINE1	FALSE	7	100770370	100782547
PHACTR1_SMC	PHACTR1	SMC	MATR3	FALSE	5	138609441	138667360
PHACTR1_SMC	PHACTR1	SMC	GPX8	FALSE	5	54455946	54462899
PHACTR1_SMC	PHACTR1	SMC	CTSB	FALSE	8	11700033	11726957
PHACTR1_SMC	PHACTR1	SMC	MYO18A	FALSE	17	27400528	27507430
PHACTR1_SMC	PHACTR1	SMC	RBM39	FALSE	20	34291531	34330234
PHACTR1_SMC	PHACTR1	SMC	HSD17B12	FALSE	11	43577986	43878167
PHACTR1_SMC	PHACTR1	SMC	TRIM22	FALSE	11	5710919	5758319
PHACTR1_SMC	PHACTR1	SMC	SNRNP200	FALSE	2	96940074	96971297
PHACTR1_SMC	PHACTR1	SMC	EEF2	FALSE	19	3976054	3985467
PHACTR1_SMC	PHACTR1	SMC	MRPS5	FALSE	2	95752952	95815179
PHACTR1_SMC	PHACTR1	SMC	ATP1A1	FALSE	1	116915290	116952883
PHACTR1_SMC	PHACTR1	SMC	PRPSAP2	FALSE	17	18743398	18834581
PHACTR1_SMC	PHACTR1	SMC	RPS18	FALSE	6	33239787	33244287
PHACTR1_SMC	PHACTR1	SMC	RAC1	FALSE	7	6414154	6443608
PHACTR1_SMC	PHACTR1	SMC	RTRAF	FALSE	14	52456193	52471420
PHACTR1_SMC	PHACTR1	SMC	RPS12	FALSE	6	133135580	133138703
PHACTR1_SMC	PHACTR1	SMC	SORBS2	FALSE	4	186506598	186877806
PHACTR1_SMC	PHACTR1	SMC	PLOD2	FALSE	3	145787227	145881440
PHACTR1_SMC	PHACTR1	SMC	CCDC9B	FALSE	15	40623653	40633168
PHACTR1_SMC	PHACTR1	SMC	TAB3	FALSE	X	30845559	30993201
PHACTR1_SMC	PHACTR1	SMC	DHX15	FALSE	4	24519064	24586173
PHACTR1_SMC	PHACTR1	SMC	SATB2	FALSE	2	200134223	200335989
PHACTR1_SMC	PHACTR1	SMC	PRMT1	FALSE	19	50179043	50192286
PHACTR1_SMC	PHACTR1	SMC	EIF3G	FALSE	19	10225693	10230596
PHACTR1_SMC	PHACTR1	SMC	EIF3F	FALSE	11	7991798	8023409
PHACTR1_SMC	PHACTR1	SMC	MOB2	FALSE	11	1490687	1522477
PHACTR1_SMC	PHACTR1	SMC	HSPB1	FALSE	7	75931861	75933612
PHACTR1_SMC	PHACTR1	SMC	WDR77	FALSE	1	111982512	111991998
PHACTR1_SMC	PHACTR1	SMC	CD47	FALSE	3	107762145	107809872
PHACTR1_SMC	PHACTR1	SMC	STAT1	FALSE	2	191829084	191885686
PHACTR1_SMC	PHACTR1	SMC	FHOD1	FALSE	16	67263290	67281561
PHACTR1_SMC	PHACTR1	SMC	DAPK3	FALSE	19	3958451	3971121
PHACTR1_SMC	PHACTR1	SMC	ASCC1	FALSE	10	73856278	73976892
PHACTR1_SMC	PHACTR1	SMC	SLC30A9	FALSE	4	41992489	42092474
PHACTR1_SMC	PHACTR1	SMC	EIF4G2	FALSE	11	10818597	10830657
PHACTR1_SMC	PHACTR1	SMC	GEMIN5	FALSE	5	154266976	154317769
PHACTR1_SMC	PHACTR1	SMC	PALLD	FALSE	4	169418217	169849608
PHACTR1_SMC	PHACTR1	SMC	ESYT2	FALSE	7	158523686	158622944
PHACTR1_SMC	PHACTR1	SMC	FUBP3	FALSE	9	133454352	133513739
PHACTR1_SMC	PHACTR1	SMC	ARF3	FALSE	12	49329506	49351334
PHACTR1_SMC	PHACTR1	SMC	CCDC124	FALSE	19	18043825	18054800
PHACTR1_SMC	PHACTR1	SMC	VWA8	FALSE	13	42140973	42535256
PHACTR1_SMC	PHACTR1	SMC	PCBP2	FALSE	12	53835525	53874946
PHACTR1_SMC	PHACTR1	SMC	QPCTL	FALSE	19	46195741	46207247
PHACTR1_SMC	PHACTR1	SMC	FN1	FALSE	2	216225163	216300895
PHACTR1_SMC	PHACTR1	SMC	SRPK2	FALSE	7	104751151	105039755
PHACTR1_SMC	PHACTR1	SMC	RPL30	FALSE	8	99037079	99058697
PHACTR1_SMC	PHACTR1	SMC	HNRNPUL2-BSCL2	FALSE	11	62457734	62494856
PHACTR1_SMC	PHACTR1	SMC	RSRC2	FALSE	12	122989190	123011547
PHACTR1_SMC	PHACTR1	SMC	EIF2A	FALSE	3	150264465	150302029
PHACTR1_SMC	PHACTR1	SMC	LSM14A	FALSE	19	34663409	34720420
PHACTR1_SMC	PHACTR1	SMC	RPL22	FALSE	1	6241329	6269449
PHACTR1_SMC	PHACTR1	SMC	SERPINB8	FALSE	18	61637159	61672278
PHACTR1_SMC	PHACTR1	SMC	CHD4	FALSE	12	6679249	6716642
PHACTR1_SMC	PHACTR1	SMC	SF3B3	FALSE	16	70557691	70608820
PHACTR1_SMC	PHACTR1	SMC	XRCC6	FALSE	22	42017123	42060044
PHACTR1_SMC	PHACTR1	SMC	DDX3X	FALSE	X	41192651	41223725
PHACTR1_SMC	PHACTR1	SMC	OAS3	FALSE	12	113376157	113411054
PHACTR1_SMC	PHACTR1	SMC	GOLGA2	FALSE	9	131018108	131038274
PHACTR1_SMC	PHACTR1	SMC	CDC42BPB	FALSE	14	103398716	103523799
PHACTR1_SMC	PHACTR1	SMC	HOMER3	FALSE	19	19040010	19052070
PHACTR1_SMC	PHACTR1	SMC	HACD3	FALSE	15	65822756	65870687
PHACTR1_SMC	PHACTR1	SMC	CCAR1	FALSE	10	70480769	70552134
PHACTR1_SMC	PHACTR1	SMC	EIF3H	FALSE	8	117654369	117779164
PHACTR1_SMC	PHACTR1	SMC	CTPS1	FALSE	1	41445007	41478235
PHACTR1_SMC	PHACTR1	SMC	ARHGDIA	FALSE	17	79825597	79829282
PHACTR1_SMC	PHACTR1	SMC	SNRPG	FALSE	2	70508494	70520903
PHACTR1_SMC	PHACTR1	SMC	SIPA1L1	FALSE	14	71787166	72207946
PHACTR1_SMC	PHACTR1	SMC	IGF2BP1	FALSE	17	47074774	47133012
PHACTR1_SMC	PHACTR1	SMC	SAMD9	FALSE	7	92728829	92747336
PHACTR1_SMC	PHACTR1	SMC	MFAP1	FALSE	15	44096690	44117000
PHACTR1_SMC	PHACTR1	SMC	OAS2	FALSE	12	113416200	113449528
PHACTR1_SMC	PHACTR1	SMC	PRKACA	FALSE	19	14202500	14228896
PHACTR1_SMC	PHACTR1	SMC	NMT1	FALSE	17	43128978	43186384
PHACTR1_SMC	PHACTR1	SMC	AP2A2	FALSE	11	924894	1012239
PHACTR1_SMC	PHACTR1	SMC	GPX4	FALSE	19	1103936	1106787
PHACTR1_SMC	PHACTR1	SMC	ARPC1B	FALSE	7	98971872	98992424
PHACTR1_SMC	PHACTR1	SMC	PPIL4	FALSE	6	149825869	149867174
PHACTR1_SMC	PHACTR1	SMC	CAPRIN2	FALSE	12	30862486	30907885
PHACTR1_SMC	PHACTR1	SMC	MAP1B	FALSE	5	71403061	71505395
PHACTR1_SMC	PHACTR1	SMC	STOM	FALSE	9	124101355	124132531
PHACTR1_SMC	PHACTR1	SMC	ILF3	FALSE	19	10764937	10803093
PHACTR1_SMC	PHACTR1	SMC	DDX60L	FALSE	4	169277886	169458937
PHACTR1_SMC	PHACTR1	SMC	HNRNPDL	FALSE	4	83343717	83351294
PHACTR1_SMC	PHACTR1	SMC	RPL35A	FALSE	3	197676858	197683481
PHACTR1_SMC	PHACTR1	SMC	MRPL17	FALSE	11	6702013	6704632
PHACTR1_SMC	PHACTR1	SMC	TBL2	FALSE	7	72983262	72993121
PHACTR1_SMC	PHACTR1	SMC	MTREX	FALSE	5	54603588	54721409
PHACTR1_SMC	PHACTR1	SMC	G3BP2	FALSE	4	76567966	76649709
PHACTR1_SMC	PHACTR1	SMC	PDS5A	FALSE	4	39824483	39979576
PHACTR1_SMC	PHACTR1	SMC	PLAT	FALSE	8	42032236	42065242
PHACTR1_SMC	PHACTR1	SMC	TUFM	FALSE	16	28853732	28857729
PHACTR1_SMC	PHACTR1	SMC	IFI44	FALSE	1	79115481	79129763
PHACTR1_SMC	PHACTR1	SMC	ELOB	FALSE	16	2821415	2827298
PHACTR1_SMC	PHACTR1	SMC	TWF1	FALSE	12	44187526	44200178
PHACTR1_SMC	PHACTR1	SMC	DDX6	FALSE	11	118620034	118661858
PHACTR1_SMC	PHACTR1	SMC	DNAJC10	FALSE	2	183580999	183659191
PHACTR1_SMC	PHACTR1	SMC	RPL37A	FALSE	2	217362912	217443903
PHACTR1_SMC	PHACTR1	SMC	ZC3H7A	FALSE	16	11844442	11891123
PHACTR1_SMC	PHACTR1	SMC	GARS1	FALSE	7	30634181	30673649
PHACTR1_SMC	PHACTR1	SMC	NT5C2	FALSE	10	104845940	104953056
PHACTR1_SMC	PHACTR1	SMC	PREB	FALSE	2	27353624	27357543
PHACTR1_SMC	PHACTR1	SMC	COPE	FALSE	19	19010323	19030206
PHACTR1_SMC	PHACTR1	SMC	PSMD13	FALSE	11	236546	252983
PHACTR1_SMC	PHACTR1	SMC	CYC1	FALSE	8	145149930	145152428
PHACTR1_SMC	PHACTR1	SMC	CRYBG3	FALSE	3	97540884	97594132
PHACTR1_SMC	PHACTR1	SMC	TCP1	FALSE	6	160199530	160210781
PHACTR1_SMC	PHACTR1	SMC	GIGYF2	FALSE	2	233562009	233725285
PHACTR1_SMC	PHACTR1	SMC	PTCD3	FALSE	2	86333305	86369280
PHACTR1_SMC	PHACTR1	SMC	CAPN1	FALSE	11	64948037	64979477
PHACTR1_SMC	PHACTR1	SMC	TRA2B	FALSE	3	185633694	185655924
PHACTR1_SMC	PHACTR1	SMC	ANK3	FALSE	10	61786056	62493248
PHACTR1_SMC	PHACTR1	SMC	IFIT5	FALSE	10	91174343	91180758
PHACTR1_SMC	PHACTR1	SMC	STRN	FALSE	2	37070783	37193615
PHACTR1_SMC	PHACTR1	SMC	LRPAP1	FALSE	4	3508103	3534286
PHACTR1_SMC	PHACTR1	SMC	TMED2	FALSE	12	124069078	124083116
PHACTR1_SMC	PHACTR1	SMC	SBF1	FALSE	22	50883429	50913454
PHACTR1_SMC	PHACTR1	SMC	CEP170	FALSE	1	243287730	243418650
PHACTR1_SMC	PHACTR1	SMC	RPL3	FALSE	22	39708887	39716394
PHACTR1_SMC	PHACTR1	SMC	C3	FALSE	19	6677715	6730573
PHACTR1_SMC	PHACTR1	SMC	MYL9	FALSE	20	35169887	35178228
PHACTR1_SMC	PHACTR1	SMC	TXNDC5	FALSE	6	7881483	8026646
PHACTR1_SMC	PHACTR1	SMC	RHOC	FALSE	1	113243728	113250056
PHACTR1_SMC	PHACTR1	SMC	MAT2A	FALSE	2	85766288	85772403
PHACTR1_SMC	PHACTR1	SMC	AP3S1	FALSE	5	115177178	115249778
PHACTR1_SMC	PHACTR1	SMC	YWHAG	FALSE	7	75956116	75988348
PHACTR1_SMC	PHACTR1	SMC	MPRIP	FALSE	17	16945859	17120993
PHACTR1_SMC	PHACTR1	SMC	COL18A1	FALSE	21	46825052	46933634
PHACTR1_SMC	PHACTR1	SMC	RARS1	FALSE	5	167913450	167946304
PHACTR1_SMC	PHACTR1	SMC	ARPC4-TTLL3	FALSE	3	9834232	9878040
PHACTR1_SMC	PHACTR1	SMC	FLII	FALSE	17	18148150	18162230
PHACTR1_SMC	PHACTR1	SMC	ABCD3	FALSE	1	94883933	94984222
PHACTR1_SMC	PHACTR1	SMC	AP2B1	FALSE	17	33905065	34053436
PHACTR1_SMC	PHACTR1	SMC	RCN1	FALSE	11	31833939	32127301
PHACTR1_SMC	PHACTR1	SMC	FLNA	FALSE	X	153576892	153603006
PHACTR1_SMC	PHACTR1	SMC	SF3B2	FALSE	11	65818200	65836779
PHACTR1_SMC	PHACTR1	SMC	PRKRA	FALSE	2	179296141	179316239
PHACTR1_SMC	PHACTR1	SMC	G3BP1	FALSE	5	151150606	151192346
PHACTR1_SMC	PHACTR1	SMC	PPFIBP1	FALSE	12	27676364	27848497
PHACTR1_SMC	PHACTR1	SMC	EIF4G1	FALSE	3	184032283	184053146
PHACTR1_SMC	PHACTR1	SMC	SMARCA5	FALSE	4	144434616	144478639
PHACTR1_SMC	PHACTR1	SMC	RCL1	FALSE	9	4792869	4885917
PHACTR1_SMC	PHACTR1	SMC	SNRPD2	FALSE	19	46190712	46195827
PHACTR1_SMC	PHACTR1	SMC	PCNA	FALSE	20	5095599	5107272
PHACTR1_SMC	PHACTR1	SMC	HADHA	FALSE	2	26413504	26467594
PHACTR1_SMC	PHACTR1	SMC	FKBP10	FALSE	17	39968932	39979465
PHACTR1_SMC	PHACTR1	SMC	VDAC2	FALSE	10	76969912	76991206
PHACTR1_SMC	PHACTR1	SMC	CANX	FALSE	5	179105629	179157926
PHACTR1_SMC	PHACTR1	SMC	MRPL11	FALSE	11	66202546	66234209
PHACTR1_SMC	PHACTR1	SMC	RASA2	FALSE	3	141205889	141334184
PHACTR1_SMC	PHACTR1	SMC	NONO	FALSE	X	70503042	70521018
PHACTR1_SMC	PHACTR1	SMC	PRMT5	FALSE	14	23389720	23398794
PHACTR1_SMC	PHACTR1	SMC	MAP4K3	FALSE	2	39476407	39664453
PHACTR1_SMC	PHACTR1	SMC	AP3B1	FALSE	5	77296349	77590579
PHACTR1_SMC	PHACTR1	SMC	RPS15	FALSE	19	1438358	1440583
PHACTR1_SMC	PHACTR1	SMC	ETF1	FALSE	5	137841784	137878989
PHACTR1_SMC	PHACTR1	SMC	BICC1	FALSE	10	60272900	60591195
PHACTR1_SMC	PHACTR1	SMC	RPS6	FALSE	9	19375713	19380252
PHACTR1_SMC	PHACTR1	SMC	FAM120C	FALSE	X	54094757	54209714
PHACTR1_SMC	PHACTR1	SMC	EPHA2	FALSE	1	16450832	16482582
PHACTR1_SMC	PHACTR1	SMC	SYNE1	FALSE	6	152442819	152958936
PHACTR1_SMC	PHACTR1	SMC	COL6A1	FALSE	21	47401651	47424964
PHACTR1_SMC	PHACTR1	SMC	COPB2	FALSE	3	139074442	139108574
PHACTR1_SMC	PHACTR1	SMC	CAMSAP2	FALSE	1	200708686	200829832
PHACTR1_SMC	PHACTR1	SMC	ATXN2	FALSE	12	111890018	112037480
PHACTR1_SMC	PHACTR1	SMC	RPN2	FALSE	20	35806813	35870022
PHACTR1_SMC	PHACTR1	SMC	CYB5R3	FALSE	22	43013846	43045574
PHACTR1_SMC	PHACTR1	SMC	SNRPD1	FALSE	18	19192228	19210417
PHACTR1_SMC	PHACTR1	SMC	MRPS2	FALSE	9	138391830	138396519
PHACTR1_SMC	PHACTR1	SMC	RALA	FALSE	7	39663082	39747723
PHACTR1_SMC	PHACTR1	SMC	ATP2A2	FALSE	12	110718561	110788898
PHACTR1_SMC	PHACTR1	SMC	RUVBL2	FALSE	19	49496705	49519252
PHACTR1_SMC	PHACTR1	SMC	CFAP20	FALSE	16	58147496	58163296
PHACTR1_SMC	PHACTR1	SMC	STAU1	FALSE	20	47729878	47804904
PHACTR1_SMC	PHACTR1	SMC	PSMD1	FALSE	2	231921578	232037541
PHACTR1_SMC	PHACTR1	SMC	CSNK2A1	FALSE	20	459116	524465
PHACTR1_SMC	PHACTR1	SMC	SF3A2	FALSE	19	2236520	2248678
PHACTR1_SMC	PHACTR1	SMC	ATG101	FALSE	12	52463030	52471278
PHACTR1_SMC	PHACTR1	SMC	CLTA	FALSE	9	36190853	36304778
PHACTR1_SMC	PHACTR1	SMC	PFKFB4	FALSE	3	48555117	48599448
PHACTR1_SMC	PHACTR1	SMC	PHB	FALSE	17	47481414	47492246
PHACTR1_SMC	PHACTR1	SMC	PPP2R2A	FALSE	8	26149007	26230196
PHACTR1_SMC	PHACTR1	SMC	DSP	FALSE	6	7541808	7586950
PHACTR1_SMC	PHACTR1	SMC	FTSJ3	FALSE	17	61896793	61907372
PHACTR1_SMC	PHACTR1	SMC	FAM133B	FALSE	7	92190107	92219708
PHACTR1_SMC	PHACTR1	SMC	UGGT2	FALSE	13	96453834	96705736
PHACTR1_SMC	PHACTR1	SMC	DDB1	FALSE	11	61066923	61110068
PHACTR1_SMC	PHACTR1	SMC	DDX1	FALSE	2	15731302	15771235
PHACTR1_SMC	PHACTR1	SMC	NACA	FALSE	12	57106212	57125412
PHACTR1_SMC	PHACTR1	SMC	EIF4E	FALSE	4	99792835	99851788
PHACTR1_SMC	PHACTR1	SMC	ARGLU1	FALSE	13	107194021	107220512
PHACTR1_SMC	PHACTR1	SMC	RBMS1	FALSE	2	161128662	161350305
PHACTR1_SMC	PHACTR1	SMC	CPSF7	FALSE	11	61170121	61197503
PHACTR1_SMC	PHACTR1	SMC	USP15	FALSE	12	62654119	62811211
PHACTR1_SMC	PHACTR1	SMC	MMP14	FALSE	14	23305766	23318236
PHACTR1_SMC	PHACTR1	SMC	HYOU1	FALSE	11	118914900	118927913
PHACTR1_SMC	PHACTR1	SMC	RPS9	FALSE	19	54704610	54752862
PHACTR1_SMC	PHACTR1	SMC	SVIL	FALSE	10	29746267	30025710
PHACTR1_SMC	PHACTR1	SMC	DAP3	FALSE	1	155657751	155708801
PHACTR1_SMC	PHACTR1	SMC	ACTR1B	FALSE	2	98272431	98280570
PHACTR1_SMC	PHACTR1	SMC	PRPF8	FALSE	17	1553923	1588176
PHACTR1_SMC	PHACTR1	SMC	GLUD1	FALSE	10	88810243	88854623
PHACTR1_SMC	PHACTR1	SMC	VAPB	FALSE	20	56964178	57026157
PHACTR1_SMC	PHACTR1	SMC	DTX3L	FALSE	3	122283085	122294050
PHACTR1_SMC	PHACTR1	SMC	EMD	FALSE	X	153607557	153609883
PHACTR1_SMC	PHACTR1	SMC	LRRC17	FALSE	7	102553438	102585396
PHACTR1_SMC	PHACTR1	SMC	MACF1	FALSE	1	39546988	39952849
PHACTR1_SMC	PHACTR1	SMC	ZC2HC1A	FALSE	8	79578282	79632000
PHACTR1_SMC	PHACTR1	SMC	ASPH	FALSE	8	62413116	62627155
PHACTR1_SMC	PHACTR1	SMC	PKM	FALSE	15	72491370	72524164
PHACTR1_SMC	PHACTR1	SMC	LIMS1	FALSE	2	109150857	109303702
PHACTR1_SMC	PHACTR1	SMC	DYNC1I2	FALSE	2	172543919	172604930
PHACTR1_SMC	PHACTR1	SMC	ACTR10	FALSE	14	58666798	58701750
PHACTR1_SMC	PHACTR1	SMC	GNB2	FALSE	7	100271154	100276797
PHACTR1_SMC	PHACTR1	SMC	SUPT16H	FALSE	14	21819631	21852425
PHACTR1_SMC	PHACTR1	SMC	NAV1	FALSE	1	201592411	201796102
PHACTR1_SMC	PHACTR1	SMC	MAP3K7	FALSE	6	91223292	91296764
PHACTR1_SMC	PHACTR1	SMC	HCLS1	FALSE	3	121350246	121379774
PHACTR1_SMC	PHACTR1	SMC	ANGPTL4	FALSE	19	8428173	8439257
PHACTR1_SMC	PHACTR1	SMC	ACTR3	FALSE	2	114647537	114720173
PHACTR1_SMC	PHACTR1	SMC	LANCL2	FALSE	7	55433141	55501435
