Network	DataSource	Tissue	TissueCategory	NetType	Background	PopCount	NetCount	TissueCount	OverlapCount	OverlapP	OverlapGenes
Intersect	RNA	Brain - Hippocampus	CNS	Interactors	Global	20013	564	2120	31	0.999994778793643	VAPB,MAP4,KIF5B,TUBA1A,KIF1B,GNB1,ATP6V0A1,CDK17,YWHAG,MAP1A,ARHGAP22,AMPD2,ADD3,QKI,ATP6V1E1,EIF4E,RTN4,YWHAZ,MAP2,SPTAN1,KLC2,CNP,MATR3,ARHGAP21,YWHAH,AP2B1,ATP6V1A,SEC62,CCDC88A,CMAS,RB1CC1
Intersect	RNA	Brain - Hippocampus	CNS	Interactors	Conditional	2304	564	154	31	0.921029865004879	VAPB,MAP4,KIF5B,TUBA1A,KIF1B,GNB1,ATP6V0A1,CDK17,YWHAG,MAP1A,ARHGAP22,AMPD2,ADD3,QKI,ATP6V1E1,EIF4E,RTN4,YWHAZ,MAP2,SPTAN1,KLC2,CNP,MATR3,ARHGAP21,YWHAH,AP2B1,ATP6V1A,SEC62,CCDC88A,CMAS,RB1CC1
Intersect	RNA	Brain - Hippocampus	CNS	Non-interactors	Global	20013	1740	2120	123	0.999999940948611	CALM1,YKT6,NGRN,SSBP4,HSBP1,TUBB3,PNMA2,SORT1,FN3KRP,DIP2B,DENND1A,AHCYL1,AP3B2,CLASP2,ENO2,MAPRE3,CYFIP2,SNHG28,RAB15,BABAM1,TMA7,SPECC1,CTNNA2,MYO10,RAB4B,RAB3IP,MAPK1,AGAP3,AGTPBP1,GNL1,ANLN,NTPCR,BCR,SCRN1,EPB41L3,MLLT11,PPP2CB,GAB2,ULK2,ATP6V1H,MRPS14,HBS1L,DYNLL2,CLU,HIP1R,SYNJ1,DNAJB2,SRPK2,DNM1L,PPP1R9B,TUBB4A,MTA3,FN3K,PRKCA,KATNB1,CRIPT,BCAS2,NRGN,SBF1,MRPL48,TUBG2,SRI,PKP4,PTK2,DYNLRB1,TOLLIP,DTNA,LARP6,GPHN,FBXO45,STXBP1,LLGL1,NEFM,SLC25A22,POLR2I,APC,SUB1,TAOK3,MAPK3,CAMSAP2,MBD3,FBXW11,AAK1,STMN1,TBKBP1,MARK4,OCIAD1,SYNJ2,UCHL1,ARF3,CALM3,RMDN3,ZFR,SIK3,BAG4,HABP4,RAB6A,FAM168A,EMC2,CABLES1,PJA2,BTBD9,RAB5A,MRPL28,FKBP8,ANK3,CSMD3,CISD2,ZCCHC17,MOB1B,WDFY3,SNU13,SYBU,CNTNAP1,STAU2,PAPSS1,ATP1A3,WDR7,DGKZ,DYNC1LI2,TUBB2B,SGK3,CRTC1
Intersect	RNA	Brain - Hypothalamus	CNS	Interactors	Global	20013	564	2118	29	0.999998931502794	NUDT21,VAPB,TUBA1A,KIF1B,GNB1,ATP6V0A1,YWHAG,MAP1A,ARHGAP22,QKI,PCMT1,ATP6V1E1,EIF4E,SPIN1,RTN4,MAP2,SPTAN1,KLC2,CNP,MATR3,RCN2,ACSL3,ARHGAP21,YWHAH,AP2B1,ATP6V1A,SEC62,CCDC88A,CMAS
Intersect	RNA	Brain - Hypothalamus	CNS	Interactors	Conditional	2304	564	146	29	0.927594156295598	NUDT21,VAPB,TUBA1A,KIF1B,GNB1,ATP6V0A1,YWHAG,MAP1A,ARHGAP22,QKI,PCMT1,ATP6V1E1,EIF4E,SPIN1,RTN4,MAP2,SPTAN1,KLC2,CNP,MATR3,RCN2,ACSL3,ARHGAP21,YWHAH,AP2B1,ATP6V1A,SEC62,CCDC88A,CMAS
Intersect	RNA	Brain - Hypothalamus	CNS	Non-interactors	Global	20013	1740	2118	117	0.999999997273134	CALM1,HARS1,YKT6,NGRN,HSBP1,TUBB3,PNMA2,CFAP20,MORF4L1,DIP2B,AHCYL1,AP3B2,CLASP2,ENO2,MAPRE3,CYFIP2,SNHG28,RAB15,TMA7,SPECC1,PEX11B,CTNNA2,FOXRED1,RAB4B,RAB3IP,SLC30A9,MAPK1,AGAP3,GNL1,ANLN,NTPCR,SCRN1,EPB41L3,MLLT11,TRUB2,PPP2CB,GAB2,ATP6V1H,MRPS14,DYNLL2,HIP1R,SYNJ1,DNAJB2,SRPK2,SFXN1,DNM1L,TUBB4A,FN3K,CRIPT,STARD3NL,BCAS2,NRGN,MRPL48,TUBG2,SRI,PKP4,DYNLRB1,VPS35,CBX5,TOLLIP,DTNA,DTD1,GPHN,FBXO45,STXBP1,LLGL1,NEFM,SLC25A22,UBB,POLR2I,APC,SUB1,TAOK3,MAPK3,TUBA1B,FBXW11,AAK1,STMN1,TBKBP1,OLA1,PTS,OCIAD1,RAB18,SYNJ2,UCHL1,PSIP1,ARF3,CALM3,BAG4,HABP4,RAB6A,FAM168A,IFT27,CABLES1,PJA2,MED10,BTBD9,RAB5A,ANK3,ATXN10,CSMD3,CISD2,ZCCHC17,ABHD10,SNU13,SYBU,CNTNAP1,STAU2,RAB3B,PAPSS1,ATP1A3,WDR7,DYNC1LI2,TUBB2B,MAP1LC3B,NAP1L4,CRTC1
Intersect	RNA	Brain - Nucleus accumbens	CNS	Interactors	Global	20013	564	2072	25	0.999999934952331	TUBA1A,KIF1B,GNB1,ATP6V0A1,CDK17,YWHAG,MAP1A,TANC2,AMPD2,QKI,ATP6V1E1,EIF4E,YWHAZ,MAP2,SPTAN1,KLC2,CNP,MATR3,ACSL3,ARHGAP21,YWHAH,AP2B1,ATP6V1A,SEC62,CCDC88A
Intersect	RNA	Brain - Nucleus accumbens	CNS	Interactors	Conditional	2304	564	134	25	0.960332709650031	TUBA1A,KIF1B,GNB1,ATP6V0A1,CDK17,YWHAG,MAP1A,TANC2,AMPD2,QKI,ATP6V1E1,EIF4E,YWHAZ,MAP2,SPTAN1,KLC2,CNP,MATR3,ACSL3,ARHGAP21,YWHAH,AP2B1,ATP6V1A,SEC62,CCDC88A
Intersect	RNA	Brain - Nucleus accumbens	CNS	Non-interactors	Global	20013	1740	2072	109	0.999999999825448	CALM1,NGRN,SSBP4,ELOB,TUBB3,PNMA2,CFAP20,FN3KRP,AHCYL1,AP3B2,CLASP2,ENO2,MAPRE3,CYFIP2,SNHG28,TMA7,CTNNA2,MYO10,RAB3IP,MRPL41,SLC30A9,MAPK1,AGAP3,GNL1,NTPCR,ULK1,BCR,SCRN1,MLLT11,PPP2CB,CKB,ATP6V1H,DYNLL2,CLU,SYNJ1,DNAJB2,DNM1L,PPP1R9B,TUBB4A,MTA3,FN3K,TP53BP2,PRKCA,KATNB1,CRIPT,TUBA8,NRGN,TUBG2,SRI,PKP4,DYNLRB1,TOLLIP,DTNA,LARP6,GPHN,FBXO45,STXBP1,LLGL1,NEFM,SLC25A22,POLR2I,APC,SUB1,TAOK3,MAPK3,FBXW11,CLPTM1,AAK1,MARK4,OCIAD1,UCHL1,ARL2,PSIP1,ARF3,CALM3,ZFR,SIK3,BAG4,HABP4,RAB6A,FAM168A,HSPH1,IFT27,CABLES1,PJA2,TRIM11,BTBD9,INPP4A,RAB5A,MRPL28,FKBP8,SIPA1L1,CSMD3,ZMAT2,ZCCHC17,ABHD10,SNU13,SYBU,PAPSS1,ATP1A3,WDR7,DGKZ,NCOA1,MSI2,TUBB2B,SGK3,RABL6,NAP1L4,CRTC1
Intersect	RNA	Brain - Putamen	CNS	Interactors	Global	20013	564	2084	26	0.999999864520792	VAPB,KIF5B,TUBA1A,KIF1B,GNB1,ATP6V0A1,CDK17,YWHAG,MAP1A,TANC2,AMPD2,SPTBN1,QKI,ATP6V1E1,EIF4E,RTN4,MYO6,MAP2,SPTAN1,KLC2,CNP,MATR3,ACSL3,ARHGAP21,SEC62,CCDC88A
Intersect	RNA	Brain - Putamen	CNS	Interactors	Conditional	2304	564	144	26	0.977329034947024	VAPB,KIF5B,TUBA1A,KIF1B,GNB1,ATP6V0A1,CDK17,YWHAG,MAP1A,TANC2,AMPD2,SPTBN1,QKI,ATP6V1E1,EIF4E,RTN4,MYO6,MAP2,SPTAN1,KLC2,CNP,MATR3,ACSL3,ARHGAP21,SEC62,CCDC88A
Intersect	RNA	Brain - Putamen	CNS	Non-interactors	Global	20013	1740	2084	118	0.999999982556933	CALM1,HACD2,NGRN,SSBP4,EXD2,ELOB,TUBB3,PNMA2,FN3KRP,DIP2B,AHCYL1,AP3B2,CLASP2,ENO2,MAPRE3,CYFIP2,SNHG28,RAB15,TMA7,SPECC1,CTNNA2,MYO10,FOXRED1,RAB4B,RAB3IP,MRPL41,MAPK1,AGAP3,GNL1,ANLN,NTPCR,BCR,SCRN1,MLLT11,TRUB2,PPP2CB,CKB,PEX5,GAB2,ATP6V1H,MRPS14,DYNLL2,CLU,SYNJ1,DNAJB2,PPP1R9B,TUBB4A,MTA3,FN3K,TP53BP2,PRKCA,KATNB1,CRIPT,TUBA8,NRGN,MRPL48,TUBG2,SRI,PKP4,HTRA1,DYNLRB1,NDUFS3,DTNA,LARP6,GPHN,FBXO45,STXBP1,LLGL1,NEFM,RTF2,SLC25A22,POLR2I,APC,H2AZ2,TAOK3,MAPK3,FBXW11,CLPTM1,AAK1,MARK4,OCIAD1,SYNJ2,UCHL1,ARL2,ARF3,RGS12,CALM3,RMDN3,ZFR,SIK3,BAG4,HABP4,RAB6A,FAM168A,IFT27,CABLES1,TRIM11,BTBD9,RAB5A,MRPL28,FKBP8,SIPA1L1,ANK3,CSMD3,ZMAT2,ZCCHC17,ABHD10,SNU13,PAPSS1,ATP1A3,WDR7,DGKZ,DYNC1LI2,TUBB2B,SGK3,RABL6,NAP1L4,CRTC1
Intersect	RNA	Brain - Spinal cord	CNS	Interactors	Global	20013	564	2116	34	0.999951097626425	PRDX1,DCTN4,VAPB,MAP4,KIF5B,TUBA1A,KIF1B,IFIT1,ATP6V0A1,NEMF,CEP170,FUT8,MAP1A,ARHGAP22,PARP1,QKI,ATP6V1E1,EIF4E,RTN4,MYO6,DPY19L1,ARHGEF2,MAP2,KIF1C,HSD17B12,CNP,MATR3,KIF2A,GOLIM4,ARHGAP21,VAPA,AP2B1,SEC62,CCDC88A
Intersect	RNA	Brain - Spinal cord	CNS	Interactors	Conditional	2304	564	177	34	0.965728153603248	PRDX1,DCTN4,VAPB,MAP4,KIF5B,TUBA1A,KIF1B,IFIT1,ATP6V0A1,NEMF,CEP170,FUT8,MAP1A,ARHGAP22,PARP1,QKI,ATP6V1E1,EIF4E,RTN4,MYO6,DPY19L1,ARHGEF2,MAP2,KIF1C,HSD17B12,CNP,MATR3,KIF2A,GOLIM4,ARHGAP21,VAPA,AP2B1,SEC62,CCDC88A
Intersect	RNA	Brain - Spinal cord	CNS	Non-interactors	Global	20013	1740	2116	143	0.999756203927749	ABHD16A,CALM1,TCEANC2,HACD2,PTGES3,NGRN,EXD2,HSBP1,SNX6,TUBB3,PNMA2,CHMP2B,SORT1,POLR2M,FN3KRP,DIP2B,AHCYL1,AP3B2,CLASP2,ENO2,MAPRE3,EXOC5,TMA7,URI1,SPECC1,CTNNA2,EPM2A,TECR,RAB4B,TBC1D5,RAB3IP,RAB5B,AGAP3,AGTPBP1,GNL1,ANLN,NTPCR,SEPTIN2,SCRN1,SAMD4A,EPB41L3,MLLT11,SCARB2,UBE2L3,SLC25A13,TRUB2,PPP2CB,SECISBP2L,NDE1,PEX5,GAB2,ULK2,MTX2,MRPS14,HBS1L,DYNLL2,CLU,HIP1R,SYNJ1,DNAJB2,SRPK2,TMEM33,GNAI1,TUBB4A,FN3K,DHCR24,BBX,CRIPT,STARD3NL,MRPL48,TUBG2,SPTLC2,SRI,PKP4,NSRP1,PTK2,CSTF2T,MCM7,WIPF1,DTNA,LARP6,DTD1,FBXO45,EPB41L2,STXBP1,LLGL1,NEFM,RTF2,UBB,POLR2I,APC,ELOVL1,ATP2C1,H2AZ2,SCAMP4,TUBA1B,FBXW11,MAN2A1,AAK1,STMN1,STRN,OCIAD1,RAB18,SYNJ2,UCHL1,ARL2,CRBN,PSIP1,ARF3,RMDN3,ZFR,SIK3,HABP4,RAB6A,FAM168A,ARHGAP12,EMC2,FRYL,GPATCH11,PJA2,TMEM165,AGPS,HOMER3,GALC,RAB5A,ANK3,AGPAT5,CSMD3,CISD2,ZCCHC17,CD47,WDFY3,DST,SNU13,PAPSS1,TMCC3,CHD1L,WDR7,DYNC1LI2,TUBB2B,SGK3,MAP1LC3B,NAP1L4
Intersect	RNA	Brain - Substantia nigra	CNS	Interactors	Global	20013	564	2127	33	0.999979334190295	PRDX1,DCTN4,VAPB,MAP4,KIF5B,TUBA1A,KIF1B,GNB1,ATP6V0A1,YWHAG,CEP170,SLIRP,MAP1A,ARHGAP22,QKI,ATP6V1E1,EIF4E,RTN4,MYO6,MAP2,SPTAN1,KIF1C,SRP14,CNP,MATR3,ARHGAP21,YWHAH,S100A13,AP2B1,ATP6V1A,SEC62,CCDC88A,CMAS
Intersect	RNA	Brain - Substantia nigra	CNS	Interactors	Conditional	2304	564	169	33	0.953042290446192	PRDX1,DCTN4,VAPB,MAP4,KIF5B,TUBA1A,KIF1B,GNB1,ATP6V0A1,YWHAG,CEP170,SLIRP,MAP1A,ARHGAP22,QKI,ATP6V1E1,EIF4E,RTN4,MYO6,MAP2,SPTAN1,KIF1C,SRP14,CNP,MATR3,ARHGAP21,YWHAH,S100A13,AP2B1,ATP6V1A,SEC62,CCDC88A,CMAS
Intersect	RNA	Brain - Substantia nigra	CNS	Non-interactors	Global	20013	1740	2127	136	0.999985246922637	CALM1,HARS1,YKT6,TCEANC2,NGRN,HSBP1,SNX6,TUBB3,PNMA2,POLR2M,MORF4L1,FN3KRP,DIP2B,AHCYL1,AP3B2,CLASP2,ENO2,MAPRE3,CYFIP2,SNHG28,BABAM1,TMA7,URI1,SPECC1,CTNNA2,BOLA2B,FOXRED1,RAB4B,RAB3IP,SLC30A9,AGAP3,AGTPBP1,GNL1,ANLN,NTPCR,SCRN1,EPB41L3,MLLT11,UBE2L3,TRUB2,RNF20,PPP2CB,SECISBP2L,PEX5,GAB2,ULK2,ATP6V1H,MRPS14,HBS1L,DYNLL2,CLU,HIP1R,SYNJ1,DNAJB2,SRPK2,GNAI1,DNM1L,PPP1R9B,TUBB4A,FN3K,TP53BP2,PRKCA,CRIPT,STARD3NL,BCAS2,NRGN,MRPL48,TUBG2,ATP5F1E,SPTLC2,SRI,PKP4,NSRP1,PTK2,ALDH1A1,DYNLRB1,MCM7,DTNA,LARP6,FBXO45,STXBP1,LLGL1,NEFM,RTF2,SLC25A22,UBB,POLR2I,APC,H2AZ2,TAOK3,MAPK3,TUBA1B,FBXW11,AAK1,STMN1,TBKBP1,STRN,PTS,OCIAD1,RAB18,SYNJ2,UCHL1,CRBN,ATP5ME,ARF3,CALM3,RMDN3,ZFR,SIK3,BAG4,HABP4,RAB6A,FAM168A,ARHGAP12,EMC2,CABLES1,GALC,RAB5A,ANK3,CSMD3,CISD2,ZCCHC17,WDFY3,SNU13,STAU2,PAPSS1,ATP1A3,TMCC3,WDR7,DYNC1LI2,MSI2,TUBB2B,NEFH,SGK3,MAP1LC3B,NAP1L4
Intersect	RNA	Breast - Mammary tissue	Other	Interactors	Global	20013	564	2225	136	7.08045998413696e-19	RPL22,RPS16,BTF3,RPL23A,PCBP2,SRSF6,RPL37A,SRSF11,EIF3G,RPL36,EIF3H,BCLAF1,ZFP36L1,RPS2,RPLP2,RPL35A,SRSF10,RPS10,RPS15A,S100A10,CAVIN2,SRSF7,TNKS1BP1,RPL18,RPL14,RPS14,TRA2B,GPX4,H1-0,LAMB1,RPS29,PML,EIF4B,RPL27,RPL3,PHLDB1,RPL7A,EIF3E,RPS3,CAVIN1,EHD4,JAK1,CAV1,SF3A1,RBM25,EIF3D,SRSF2,RPS13,MYO1C,RPL28,EEF1B2,RPL26,SNRNP200,RPL13A,SRSF3,SRSF5,RPL31,PRRC2C,EEF1D,XRN2,RPL18A,RPS18,RPS6,GFPT1,RPL10A,PABPC1,PFKFB3,LAMC1,RPS7,SF3B3,SSB,VIM,RPS23,MYO6,RPL8,RBM39,MAML2,STOM,RPL27A,RPS27,RPL32,SERBP1,RPS12,CTNND1,RPL17,RPL13,GSN,SRSF4,ASPH,WDR61,RPL29,RPL23,FAU,PXDN,RPL34,PTBP1,RPS24,TXNDC12,RPS25,SLFN5,RPL15,RPS15,FNDC3B,RPL4,RPL24,RPL21,IVNS1ABP,EEF1G,DHX15,HNRNPF,RPS8,MYO1B,RPL19,LMNA,CCAR1,RPL12,RPS5,GPATCH1,GBE1,RPL6,KHDRBS1,SRRM1,RPL38,RPS11,EHD2,RPS9,RPL7,AKAP9,ANGPTL4,TAGLN2,RPS3A,RPL30,RPLP0,RPS20,ILF2,PRDX6
Intersect	RNA	Breast - Mammary tissue	Other	Interactors	Conditional	2304	564	403	136	2.34803685238041e-06	RPL22,RPS16,BTF3,RPL23A,PCBP2,SRSF6,RPL37A,SRSF11,EIF3G,RPL36,EIF3H,BCLAF1,ZFP36L1,RPS2,RPLP2,RPL35A,SRSF10,RPS10,RPS15A,S100A10,CAVIN2,SRSF7,TNKS1BP1,RPL18,RPL14,RPS14,TRA2B,GPX4,H1-0,LAMB1,RPS29,PML,EIF4B,RPL27,RPL3,PHLDB1,RPL7A,EIF3E,RPS3,CAVIN1,EHD4,JAK1,CAV1,SF3A1,RBM25,EIF3D,SRSF2,RPS13,MYO1C,RPL28,EEF1B2,RPL26,SNRNP200,RPL13A,SRSF3,SRSF5,RPL31,PRRC2C,EEF1D,XRN2,RPL18A,RPS18,RPS6,GFPT1,RPL10A,PABPC1,PFKFB3,LAMC1,RPS7,SF3B3,SSB,VIM,RPS23,MYO6,RPL8,RBM39,MAML2,STOM,RPL27A,RPS27,RPL32,SERBP1,RPS12,CTNND1,RPL17,RPL13,GSN,SRSF4,ASPH,WDR61,RPL29,RPL23,FAU,PXDN,RPL34,PTBP1,RPS24,TXNDC12,RPS25,SLFN5,RPL15,RPS15,FNDC3B,RPL4,RPL24,RPL21,IVNS1ABP,EEF1G,DHX15,HNRNPF,RPS8,MYO1B,RPL19,LMNA,CCAR1,RPL12,RPS5,GPATCH1,GBE1,RPL6,KHDRBS1,SRRM1,RPL38,RPS11,EHD2,RPS9,RPL7,AKAP9,ANGPTL4,TAGLN2,RPS3A,RPL30,RPLP0,RPS20,ILF2,PRDX6
Intersect	RNA	Breast - Mammary tissue	Other	Non-interactors	Global	20013	1740	2225	267	1.14564848978833e-08	PSMD5,SNRPB,MGP,CDK12,SHMT1,PWP1,LAMB3,LGALS8,PIEZO1,DLG5,RUNX1,KANK3,RPIA,SYNE2,SRBD1,MMP14,SNW1,KCTD3,IRS2,TTC28,SMAD2,ANGPTL2,MED4,CLEC14A,EML3,AKAP8,LRRC8C,CD93,EGFR,SESTD1,GNL2,ZC3H7A,LSM6,UBXN1,ICAM2,SYNE3,CDH5,NOS3,ALDH1A3,CDKAL1,CHD1,KRTCAP2,CDC37,CRYBG3,KIAA1217,CASKIN2,EPS8,PEAR1,NUP160,DHRS7B,POLR2E,RETSAT,MGST1,ITSN1,RAB13,LTN1,EXT2,HTRA2,SMARCD1,EIF2D,RIPK1,MAP3K11,STX5,SMAD1,FCHO2,NTN4,NUDCD1,BIN3,PRPF3,MRTFB,RHOA,FST,COL4A1,JUN,SP100,UTP15,MVB12A,DLC1,GOLGB1,NMT2,CD59,BCAR3,AFAP1L1,TMA16,SHE,LIMA1,SLC29A1,HSPA12B,PTPRK,MAGI1,GNAI1,FBLN7,FARS2,PIK3R4,SH2D3C,RAP1B,MAGOH,BMP1,SNRPE,NFATC4,CCDC174,PPP2R1B,MCCC2,GTF3C3,PRKD2,HEATR5B,ALDH9A1,WDR43,KIF7,WRN,SDCBP,PAIP1,SCAF8,PRKAA1,NUP107,PLEKHG1,IMPDH1,CARD10,EBF2,SLC12A4,ITGA6,EXOSC8,WDR36,CHD6,CNN3,SLC1A5,TNS2,CHSY1,FAM76B,SPTLC2,DDX50,MTHFD1,AZI2,GDI2,LIMS1,CARD8,VAT1,HNRNPA1,ROCK2,SFPQ,ITPKC,PICALM,PRPF4B,TLN2,MYO5C,TCAF2,NOP53,AFDN,PXN,ARHGEF40,WASHC4,ARHGEF15,MOCOS,UBXN4,HDAC7,PRKCH,SUMF1,RBFA,TBC1D10A,ECHDC1,POLR1E,CWF19L2,MRE11,SELENOF,GIMAP4,FLNB,RASSF1,SVEP1,INPP5K,RAPH1,APMAP,PKN2,FLI1,WTAP,AHR,CYTH2,DCHS1,QARS1,VKORC1L1,LAMA3,CLASRP,APOL2,PPP4R3A,RBM28,GTF2B,ZNF22,KCTD12,L3HYPDH,RSL1D1,SAV1,SFRP1,ESYT1,CCDC59,AQR,DCN,PPIL4,GPATCH11,MAFF,TRIR,CTTNBP2NL,GTPBP2,FKBP9,EBF1,LRP1,XAB2,CDK2,SNX9,SRFBP1,BICC1,NUP153,ERGIC3,FBLN2,C1S,TANK,SREK1,LMF2,APRT,AGFG1,ARAP3,SOX17,MIDEAS,SLC9A3R2,C11orf58,IARS2,ANXA6,PLXND1,TNIP1,TGFBR2,ERG,EBF3,MRRF,LDB2,NME2,PRXL2A,VWF,MGST3,STK3,CDC42EP2,DDX10,BZW1,DDX19B,C1R,SLFN11,RELA,H3-3B,LAMC2,ARHGAP31,MTMR12,CCNL2,DIMT1,SYF2,AMMECR1L,STAT5B,CCNL1,SAR1A,SGK3,RBM22,CBLB,NOTCH4,DDX55,RASA3,HECTD3,MBD2,SEC24B,TMEM109,PAWR,CBX3
Intersect	RNA	Cells - EBV-transformed lymphocytes	Blood/Immune	Interactors	Global	20013	564	2314	197	1.15308014720341e-49	RPL22,MCM5,HLA-A,TRIM25,NUDT21,RPS16,RPSA,TXN,ERP44,TSR1,BTF3,EIF4A3,RPL23A,RPL36AL,RAD50,RPL37A,HNRNPAB,RPL36,EIF3H,RPS2,RPLP2,RPL35A,SRSF10,MTDH,HLA-C,RPS10,RPS15A,EIF3I,ACAP2,ARPC1B,EIF2AK2,ACTB,ARPC3,RPL18,IFIT3,SEC61B,RPL14,RPS14,TRA2B,HNRNPL,SSRP1,RPS29,EIF4B,MRPL11,PGAM5,NCL,RPL27,RPL3,PKM,SNRPD2,YBX1,TRIM22,CCT3,RPL7A,EIF3E,ARID1A,EPRS1,RPS3,HNRNPA2B1,EHD4,PRMT5,ARPC4,G3BP1,RPA1,ALYREF,PARP4,EIF3D,RPS13,MYCBP,HNRNPC,RPL28,ISG15,EEF1B2,CCT5,RPL26,ARPC5,SNRNP200,RPL13A,PARP1,SNRPD3,RRAS2,RPL31,PRRC2C,TRIM21,CCT6A,U2SURP,RPL18A,BOLA2,RPS18,IGF2BP3,RPS6,OAS2,HELZ2,CCT2,RPL10A,ZC3HAV1,PABPC1,PHB2,SNRPD1,BUB3,SSBP1,RPS7,SMARCC1,SF3B3,RPS23,ARPC2,RBBP4,RPL8,KHSRP,PATL1,IBTK,RPL27A,P4HA1,MYCBP2,ABCE1,XRCC5,RPL32,STAT1,ERH,WDR77,SERBP1,HLA-B,RPS12,HNRNPU,RPL17,SNRPA,HSPD1,KPNB1,KIF2A,PHB,RPL29,PSMA4,RPL23,FAU,RPL34,PTBP1,H4-16,GARS1,LRPPRC,RCC2,RPS24,GTPBP4,MX2,RPS25,EIF2S1,RPL15,USP10,RPS19,RPL4,DHX9,RPL24,EIF3M,MYO9B,DDX60,ELAVL1,EEF1G,DHX15,PCBP1,HNRNPF,RPS8,NPM1,RPL19,HNRNPK,ACTR3,EIF2S2,AGO2,RPL12,TUT7,RPS5,GAPDH,ACTR2,RARS1,CCT8,NSUN2,XRCC6,RPL6,TCP1,SF3B5,KHDRBS1,OAS3,ARPC5L,RPL38,NOP14,CCT4,H2BC12,HNRNPUL1,EHD1,RPS11,SND1,U2AF2,RPL7,RPS3A,RPL30,RPLP0,SRSF9,RPS20,ILF2
Intersect	RNA	Cells - EBV-transformed lymphocytes	Blood/Immune	Interactors	Conditional	2304	564	529	197	3.49618266010111e-14	RPL22,MCM5,HLA-A,TRIM25,NUDT21,RPS16,RPSA,TXN,ERP44,TSR1,BTF3,EIF4A3,RPL23A,RPL36AL,RAD50,RPL37A,HNRNPAB,RPL36,EIF3H,RPS2,RPLP2,RPL35A,SRSF10,MTDH,HLA-C,RPS10,RPS15A,EIF3I,ACAP2,ARPC1B,EIF2AK2,ACTB,ARPC3,RPL18,IFIT3,SEC61B,RPL14,RPS14,TRA2B,HNRNPL,SSRP1,RPS29,EIF4B,MRPL11,PGAM5,NCL,RPL27,RPL3,PKM,SNRPD2,YBX1,TRIM22,CCT3,RPL7A,EIF3E,ARID1A,EPRS1,RPS3,HNRNPA2B1,EHD4,PRMT5,ARPC4,G3BP1,RPA1,ALYREF,PARP4,EIF3D,RPS13,MYCBP,HNRNPC,RPL28,ISG15,EEF1B2,CCT5,RPL26,ARPC5,SNRNP200,RPL13A,PARP1,SNRPD3,RRAS2,RPL31,PRRC2C,TRIM21,CCT6A,U2SURP,RPL18A,BOLA2,RPS18,IGF2BP3,RPS6,OAS2,HELZ2,CCT2,RPL10A,ZC3HAV1,PABPC1,PHB2,SNRPD1,BUB3,SSBP1,RPS7,SMARCC1,SF3B3,RPS23,ARPC2,RBBP4,RPL8,KHSRP,PATL1,IBTK,RPL27A,P4HA1,MYCBP2,ABCE1,XRCC5,RPL32,STAT1,ERH,WDR77,SERBP1,HLA-B,RPS12,HNRNPU,RPL17,SNRPA,HSPD1,KPNB1,KIF2A,PHB,RPL29,PSMA4,RPL23,FAU,RPL34,PTBP1,H4-16,GARS1,LRPPRC,RCC2,RPS24,GTPBP4,MX2,RPS25,EIF2S1,RPL15,USP10,RPS19,RPL4,DHX9,RPL24,EIF3M,MYO9B,DDX60,ELAVL1,EEF1G,DHX15,PCBP1,HNRNPF,RPS8,NPM1,RPL19,HNRNPK,ACTR3,EIF2S2,AGO2,RPL12,TUT7,RPS5,GAPDH,ACTR2,RARS1,CCT8,NSUN2,XRCC6,RPL6,TCP1,SF3B5,KHDRBS1,OAS3,ARPC5L,RPL38,NOP14,CCT4,H2BC12,HNRNPUL1,EHD1,RPS11,SND1,U2AF2,RPL7,RPS3A,RPL30,RPLP0,SRSF9,RPS20,ILF2
