gene	rep1	rep2	logFC	pvalue	FDR	significant	accession_number	unique.peptides	imputed	chrom	bp.start	bp.end
SLC25A5	0.45792323765075	0.350401165352444	0.404162201501597	0.00535051494970287	0.0103771198015538	TRUE	sp|P05141|ADT2_HUMAN	6	FALSE	X	118602363	118605282
XRN2	0.450717860335278	0.354881714624806	0.402799787480042	0.00499828457342283	0.00991632145874025	TRUE	sp|Q9H0D6|XRN2_HUMAN	5	FALSE	20	21283942	21370463
DDX24	0.371237414232603	0.428532839414926	0.399885126823764	0.004123392339523	0.00861729812453471	TRUE	sp|Q9GZR7|DDX24_HUMAN	3	FALSE	14	94517266	94547591
YTHDF3	0.853405119254138	-0.0596310921314007	0.396887013561369	0.222869679025652	0.256018953993611	FALSE	sp|Q7Z739|YTHD3_HUMAN	5	FALSE	8	64081112	64125346
SRP14	0.394581094824701	0.394618445344122	0.394599770084411	0.00376130906445626	0.00805329787315512	TRUE	sp|P37108|SRP14_HUMAN	3	FALSE	15	40327940	40331389
DPF2	0.445649003179309	0.331408597102904	0.388528800141106	0.00635311560711401	0.0118949025977351	TRUE	J3KMZ8|J3KMZ8_HUMAN	3	FALSE	11	65101225	65120720
MYBBP1A	0.310416861047624	0.460452189668107	0.385434525357865	0.00851706135943444	0.0149873530121178	TRUE	sp|Q9BQG0|MBB1A_HUMAN	4	FALSE	17	4442192	4458926
ALYREF	0.438627711939944	0.315967973586165	0.377297842763054	0.00740065815610906	0.0133644453132241	TRUE	sp|Q86V81|THOC4_HUMAN	3	FALSE	17	79845713	79849462
RAI1	0.336150638248796	0.412635696719935	0.374393167484365	0.00560280394161001	0.010769834243317	TRUE	A0A1W2PQJ7|A0A1W2PQJ7_HUMAN	2	FALSE	17	17584787	17714767
RPLP0	0.383955006725486	0.364149760231868	0.374052383478677	0.00453737243723579	0.00922557855122309	TRUE	F8VQY6|F8VQY6_HUMAN	2	FALSE	12	120634489	120639038
MYO6	0.42915098254602	0.313533703810482	0.371342343178251	0.00739294925066142	0.0133644453132241	TRUE	A0A0A0MRM8|A0A0A0MRM8_HUMAN	16	FALSE	6	76458909	76629254
YBX1	0.333775229500947	0.398298520247774	0.36603687487436	0.00565091724773567	0.0108382337456571	TRUE	sp|P67809|YBOX1_HUMAN	4	FALSE	1	43148098	43168020
MED12	0.435988498242232	0.292588667706561	0.364288582974396	0.00963556385488293	0.0165044806623242	TRUE	sp|Q93074-3|MED12_HUMAN	8	FALSE	X	70338406	70362303
FHOD1	0.404874883489487	0.317332575417968	0.361103729453728	0.0066973253138007	0.0123522098005066	TRUE	sp|Q9Y613|FHOD1_HUMAN	2	FALSE	16	67263290	67281561
MAP4	0.426103122578041	0.279201236136416	0.352652179357229	0.0109328115181732	0.0180474846626332	TRUE	sp|P27816-2|MAP4_HUMAN	13	FALSE	3	47892182	48130769
SUN2	0.395625225381647	0.309304816869922	0.352465021125784	0.00717185728474238	0.0131155529625838	TRUE	sp|Q9UH99-3|SUN2_HUMAN	3	FALSE	22	39130730	39190148
FN1	0.452993278131544	0.251876279167657	0.3524347786496	0.0166398022885284	0.0262175391249127	TRUE	sp|P02751.4|!FINC_HUMAN	56	FALSE	2	216225163	216300895
LAMB2	0.312258479376965	0.389014594708552	0.350636537042758	0.00689715575580894	0.0126937015505845	TRUE	sp|P55268|LAMB2_HUMAN	17	FALSE	3	49158547	49170551
ARID1B	0.368493789057307	0.332167306990261	0.350330548023784	0.00580403530393484	0.0110583492024309	TRUE	A0A3F2YNW7|A0A3F2YNW7_HUMAN	13	FALSE	6	157099063	157531913
NPM1	0.476876509944095	0.222928633261752	0.349902571602923	0.0251557562580503	0.0373878507958995	TRUE	sp|P06748-3|NPM_HUMAN	4	FALSE	5	170814120	170838141
H1-0	0.254620752752196	0.441823710066188	0.348222231409192	0.015495806559036	0.0246145350045582	TRUE	sp|P07305-2|H10_HUMAN	2	FALSE	22	38201114	38203442
FOXK1	0.534696317630875	0.161364977325174	0.348030647478024	0.0540729248201648	0.0728552647499105	TRUE	sp|P85037|FOXK1_HUMAN	4	FALSE	7	4683388	4811074
NES	0.417903880093782	0.268551027563756	0.343227453828769	0.0120972654598181	0.0197436502315898	TRUE	sp|P48681|NEST_HUMAN	6	FALSE	1	156638555	156647189
HSPA9	0.339926754277315	0.334170225588828	0.337048489933071	0.00621644029280001	0.0117150781117037	TRUE	sp|P38646|GRP75_HUMAN	16	FALSE	5	137890571	137911133
ADAR	0.393248956264497	0.277469928520908	0.335359442392702	0.0101494520329131	0.017248086460648	TRUE	sp|P55265-5|DSRAD_HUMAN	2	FALSE	1	154554538	154600475
PURB	0.418625122242059	0.232380932359149	0.325503027300604	0.0187872631975617	0.0290196119033765	TRUE	sp|Q96QR8|PURB_HUMAN	3	FALSE	7	44915896	44924960
DPYSL3	0.31199677654002	0.33321178970165	0.322604283120835	0.00725683009375626	0.0131873067880235	TRUE	sp|Q14195-2|DPYL3_HUMAN	5	FALSE	5	146770374	146889619
PDLIM7	0.393417269875197	0.243318945054906	0.318368107465051	0.0152602856431244	0.0243545149101524	TRUE	sp|Q9NR12|PDLI7_HUMAN	7	FALSE	5	176910395	176924607
FUS	0.271524013207713	0.360990246768793	0.316257129988253	0.0102280387192921	0.0173475558670346	TRUE	sp|P35637|FUS_HUMAN	12	FALSE	16	31191431	31203127
PLOD1	0.296171809378336	0.333850501122388	0.315011155250362	0.00813004810059476	0.0144688031633085	TRUE	sp|Q02809|PLOD1_HUMAN	4	FALSE	1	11994262	12035595
RPL12	0.447068908381677	0.172986532265735	0.310027720323706	0.0404335732433145	0.0561630549054089	TRUE	sp|P30050|RL12_HUMAN	7	FALSE	9	130209953	130213684
MTHFSD	0.413933444920946	0.198255358573405	0.306094401747175	0.0279298528334557	0.0408787186141103	TRUE	sp|Q2M296-4|MTHSD_HUMAN	2	FALSE	16	86563782	86588841
BCL7C	0.211560775037436	0.387545765068653	0.299553270053044	0.0221639077089115	0.0335757971422215	TRUE	sp|Q8WUZ0|BCL7C_HUMAN	2	FALSE	16	30844947	30906281
DENND4A	0.339559781776202	0.259377901103665	0.299468841439933	0.0114509631311554	0.0188309564799418	TRUE	sp|Q7Z401|MYCPP_HUMAN	2	FALSE	15	65950384	66084631
KIF1B	0.266307714952188	0.321078265673542	0.293692990312865	0.0107322998977316	0.0178527680991112	TRUE	sp|O60333-3|KIF1B_HUMAN	5	FALSE	1	10270863	10441661
TUFM	0.397076215632769	0.189998951672472	0.29353758365262	0.0295291976172203	0.0425712598981593	TRUE	sp|P49411|EFTU_HUMAN	6	FALSE	16	28853732	28857729
CREBBP	0.304190505479195	0.282227400682192	0.293208953080693	0.00977365186046914	0.0166749681643113	TRUE	sp|Q92793|CBP_HUMAN	8	FALSE	16	3775055	3930727
SRSF7	0.315342063703284	0.270234921627996	0.29278849266564	0.0104406941193128	0.0175825819001118	TRUE	sp|Q16629-4|SRSF7_HUMAN	4	FALSE	2	38970741	38978636
DYRK1A	0.479489647236212	0.097664095899356	0.288576871567784	0.089379389946002	0.113695841622488	FALSE	A0A2R8YDF3|A0A2R8YDF3_HUMAN	2	FALSE	21	38738092	38889753
EIF2S3	0.233432157825881	0.341510672496348	0.287471415161114	0.0153667611107465	0.0244792787491634	TRUE	sp|P41091|IF2G_HUMAN	2	FALSE	X	24072833	24096088
MYEF2	0.487233938840955	0.0830908060780153	0.285162372459485	0.101905380925238	0.126831876978893	FALSE	H0YKS1|H0YKS1_HUMAN	2	FALSE	15	48431625	48470714
SND1	0.475703674906644	0.089295705917074	0.282499690411859	0.095925962412617	0.120780141902349	FALSE	sp|Q7KZF4|SND1_HUMAN	4	FALSE	7	127292234	127732661
SLC25A3	0.39070137264342	0.174125999461658	0.282413686052539	0.0351893751395431	0.0494136517787415	TRUE	sp|Q00325|MPCP_HUMAN	6	FALSE	12	98987369	98995946
HSD17B4	0.318563889979117	0.221528151014649	0.270046020496883	0.017253545812566	0.027135122050672	TRUE	sp|P51659|DHB4_HUMAN	8	FALSE	5	118788138	118972894
CDC42BPB	0.457082055788607	0.077723552479938	0.267402804134272	0.105002305466147	0.130498554925599	FALSE	sp|Q9Y5S2|MRCKB_HUMAN	4	FALSE	14	103398716	103523799
WDR33	0.259345569935824	0.254664517983024	0.257005043959424	0.014325326908069	0.0231182980885815	TRUE	sp|Q9C0J8|WDR33_HUMAN	11	FALSE	2	128458596	128568761
NID1	0.323245462745888	0.190101462445959	0.256673462595923	0.0253674937275832	0.0376378766284039	TRUE	sp|P14543|NID1_HUMAN	6	FALSE	1	236139130	236228462
WTIP	0.243770360517001	0.268684013470338	0.256227186993669	0.0148040909751028	0.0237423533358036	TRUE	sp|A6NIX2|WTIP_HUMAN	5	FALSE	19	34971874	34997258
WNK1	0.239868466491124	0.272439110385541	0.256153788438332	0.0150740220337999	0.0241017172998834	TRUE	sp|Q9H4A3-4|WNK1_HUMAN	3	FALSE	12	861759	1020618
DYNC1H1	0.263172255674647	0.24723265727274	0.255202456473693	0.0147672652405335	0.0237423533358036	TRUE	sp|Q14204|DYHC1_HUMAN	5	FALSE	14	102430865	102517129
TRIM33	0.319457188692976	0.189179119150428	0.254318153921702	0.0255369011185797	0.0378243484033757	TRUE	sp|Q9UPN9-2|TRI33_HUMAN	4	FALSE	1	114935399	115053781
MYCBP2	0.307174493513592	0.201240872337326	0.254207682925459	0.0217723559430402	0.0330985727429346	TRUE	sp|O75592|MYCB2_HUMAN	13	FALSE	13	77618792	77901185
KANK1	0.269064736076096	0.234595629672441	0.251830182874268	0.0159384185539134	0.0252042633439398	TRUE	sp|Q14678-2|KANK1_HUMAN	2	FALSE	9	470291	746105
RBFOX2	0.282639973480473	0.213094438360667	0.24786720592057	0.0190891594197989	0.0293288150943624	TRUE	sp|O43251-9|RFOX2_HUMAN	2	FALSE	22	36134783	36424473
SMARCA4	0.275574455282197	0.218883438032531	0.247228946657364	0.0181584970352346	0.0283021292290406	TRUE	sp|P51532-5|SMCA4_HUMAN	14	FALSE	19	11071598	11176071
VPS13C	0.348052902649805	0.132676604341938	0.240364753495871	0.0536539164460413	0.0724034909919279	TRUE	sp|Q709C8|VP13C_HUMAN	2	FALSE	15	62144588	62352672
ATP1A1	0.223001348908742	0.253778341808896	0.238389845358819	0.018576689006529	0.0287954873463988	TRUE	sp|P05023-3|AT1A1_HUMAN	2	FALSE	1	116915290	116952883
MYO5A	0.244986572942874	0.222003470747804	0.233495021845339	0.0194283047953657	0.0297442188460023	TRUE	sp|Q9Y4I1-2|MYO5A_HUMAN	16	FALSE	15	52599480	52821247
MED1	0.222880853664051	0.243816338428708	0.233348596046379	0.0193965430949308	0.0297442188460023	TRUE	sp|Q15648-3|MED1_HUMAN	3	FALSE	17	37560538	37607539
ABCF2	0.297252979636216	0.163460887137605	0.230356933386911	0.0345237724824414	0.048875717180543	TRUE	sp|Q9UG63|ABCF2_HUMAN	2	FALSE	7	150904923	150924316
TAF15	0.310121928919582	0.147920781631328	0.229021355275455	0.0425077560805543	0.0586430765704617	TRUE	sp|Q92804|RBP56_HUMAN	7	FALSE	17	34136459	34191619
RPL35A	0.223070843792879	0.231783483089039	0.227427163440959	0.0206187437107456	0.0314554026627777	TRUE	sp|P18077|RL35A_HUMAN	6	FALSE	3	197676858	197683481
SMARCB1	0.317112093167236	0.121510052117667	0.219311072642452	0.0595341341188828	0.0791044946433696	TRUE	A0A0G2JSE9|A0A0G2JSE9_HUMAN	3	FALSE	22	24129150	24176703
RALY	0.247623046460756	0.18761640252109	0.217619724490923	0.0266405952451515	0.039190671576626	TRUE	Q5QPL9|Q5QPL9_HUMAN	3	FALSE	20	32581452	32696114
HSPB1	0.0912383619733212	0.343625723250785	0.217432042612053	0.0865103389131442	0.110370860117802	FALSE	sp|P04792|HSPB1_HUMAN	6	FALSE	7	75931861	75933612
MATR3	0.236712201001815	0.198055448450202	0.217383824726009	0.0247883367533239	0.0369688125717675	TRUE	D6REM6|D6REM6_HUMAN	11	FALSE	5	138609441	138667360
TAL1	0.218425469749858	0.21474434933188	0.216584909540869	0.0236957873043278	0.0356521670424774	TRUE	sp|P17542-2|TAL1_HUMAN	3	FALSE	1	47681962	47697892
TAB3	0.112736338997198	0.31452465603418	0.213630497515689	0.0661787629327316	0.086603071008794	TRUE	sp|Q8N5C8-2|TAB3_HUMAN	3	FALSE	X	30845559	30993201
AGRN	0.186663969131647	0.230848937126037	0.208756453128842	0.028280786618176	0.0411833003783203	TRUE	sp|O00468-6|AGRIN_HUMAN	9	FALSE	1	955503	991496
HELZ2	0.177218640745405	0.238136461332207	0.207677551038806	0.0305125995840624	0.0438428548840764	TRUE	sp|Q9BYK8|HELZ2_HUMAN	6	FALSE	20	62189439	62205592
LAMB1	0.254462287698217	0.148510658595924	0.20148647314707	0.0417309591539671	0.0577556474690905	TRUE	sp|P07942|LAMB1_HUMAN	18	FALSE	7	107564244	107643700
MED13L	0.201589679340803	0.200623002567312	0.201106340954057	0.029248498184192	0.0423076102497091	TRUE	H0YHC1|H0YHC1_HUMAN	3	FALSE	12	116395711	116715143
MAP1B	0.396928971647306	-0.0141212409480005	0.191403865349653	0.226293053296139	0.259262902120742	FALSE	sp|P46821|MAP1B_HUMAN	4	FALSE	5	71403061	71505395
TGM2	0.288923704798737	0.0925497776044359	0.190736741201586	0.0841395769382878	0.107663807768667	FALSE	sp|P21980|TGM2_HUMAN	18	FALSE	20	36756863	36794980
HP1BP3	0.257477207716487	0.121092615101144	0.189284911408816	0.0590695703817129	0.0788505839200334	TRUE	sp|Q5SSJ5-2|HP1B3_HUMAN	4	FALSE	1	21069154	21113816
RBMS3	0.181054787021644	0.197501035269962	0.189277911145803	0.0349707272598737	0.0491864700484403	TRUE	sp|Q6XE24-3|RBMS3_HUMAN	4	FALSE	3	29322473	30051886
ABCF1	-0.0286252980836252	0.40568725245938	0.188530977187877	0.249071293023756	0.283855953182542	FALSE	sp|Q8NE71-2|ABCF1_HUMAN	3	FALSE	6	30539153	30564956
AIMP1	0.105834636588774	0.265604806752517	0.185719721670645	0.071590766497172	0.0929820015316122	TRUE	sp|Q12904|AIMP1_HUMAN	2	FALSE	4	107236701	107270383
SMARCD2	0.0977657081693764	0.272922438881498	0.185344073525437	0.0791024985557345	0.101972669524158	FALSE	J3KMX2|J3KMX2_HUMAN	7	FALSE	17	61909444	61920425
LAMC1	0.185360997625729	0.176427209320323	0.180894103473026	0.039303541100117	0.0548347791154859	TRUE	sp|P11047|LAMC1_HUMAN	15	FALSE	1	182992595	183114727
CEP131	0.148121994849054	0.205962112148308	0.177042053498681	0.0465506929435642	0.0635278786363426	TRUE	I3L4M5|I3L4M5_HUMAN	2	FALSE	17	79163393	79196799
EMD	0.0573208589218659	0.291120112758886	0.174220485840376	0.127369719742294	0.155175785319837	FALSE	sp|P50402|EMD_HUMAN	3	FALSE	X	153607557	153609883
TUBB	0.270448804604399	0.0774765888999767	0.173962696752188	0.101852102513821	0.126831876978893	FALSE	Q5JP53|Q5JP53_HUMAN	2	FALSE	6	30687978	30693203
RUVBL1	0.0627960471510747	0.284022899025228	0.173409473088151	0.120222186340559	0.14750665416253	FALSE	sp|Q9Y265|RUVB1_HUMAN	3	FALSE	3	127783621	127872757
ZFP36L1	0.206580931476889	0.137471653309561	0.172026292393225	0.0524996493252002	0.0711789916399657	TRUE	G3V515|G3V515_HUMAN	3	FALSE	14	69254377	69263190
VAPA	0.36189750643392	-0.0217633348423618	0.170067085795779	0.249780005113499	0.284289084767337	FALSE	sp|Q9P0L0|VAPA_HUMAN	2	FALSE	18	9913999	9960018
DPYSL2	0.179597151246689	0.157366820885258	0.168481986065973	0.0482143737716658	0.0655745806800172	TRUE	A0A1C7CYX9|A0A1C7CYX9_HUMAN	4	FALSE	8	26371791	26515694
SAFB	0.249812673574965	0.0869579446866098	0.168385309130787	0.0919996632338182	0.116514946848101	FALSE	sp|Q15424-2|SAFB1_HUMAN	2	FALSE	19	5623046	5668489
SVIL	0.100988204878513	0.23406481674497	0.167526510811741	0.0782522494799209	0.101027157910644	FALSE	sp|O95425-4|SVIL_HUMAN	3	FALSE	10	29746267	30025710
TRIO	0.207239202632337	0.125409979426683	0.16632459102951	0.0605724775412336	0.080237661674069	TRUE	E7EWP2|E7EWP2_HUMAN	3	FALSE	5	14143811	14532235
MED4	0.24591741137694	0.0814714559313003	0.16369443365412	0.0990220235072897	0.123777529384112	FALSE	sp|Q9NPJ6|MED4_HUMAN	5	FALSE	13	48627459	48669267
MRPS12	0.260297674204608	0.0597476360496287	0.160022655127118	0.127300240903376	0.155175785319837	FALSE	sp|O15235|RT12_HUMAN	2	FALSE	19	39421188	39423802
SRRM1	0.272815050905905	0.0449713637742732	0.158893207340089	0.148917544972476	0.179656452442387	FALSE	A9Z1X7|A9Z1X7_HUMAN	8	FALSE	1	24958207	24999758
U2AF1L5	0.963513205157597	-0.646735817374783	0.158388693891407	0.752282537374982	0.782120666862211	FALSE	sp|P0DN76|U2AF5_HUMAN	2	FALSE	21	6484623	6499969
DGKZ	-0.0195852500476033	0.333245301774751	0.156830025863574	0.255719447633679	0.290285199741643	FALSE	sp|Q13574|DGKZ_HUMAN	2	FALSE	11	46354455	46402104
STAB1	0.211844974956954	0.101788389792635	0.156816682374795	0.0806315703540922	0.103789149339717	FALSE	sp|Q9NY15|STAB1_HUMAN	4	FALSE	3	52529354	52558511
ARGLU1	0.197053893595587	0.0919000698080232	0.144476981701805	0.0951629966490398	0.119994157582244	FALSE	sp|Q9NWB6|ARGL1_HUMAN	4	FALSE	13	107194021	107220512
EIF2S1	0.267565440953884	0.0121542780517032	0.139859859502794	0.213445915656652	0.24551957053591	FALSE	sp|P05198|IF2A_HUMAN	5	FALSE	14	67826714	67853233
FBLN1	0.0149029406536343	0.258345272663387	0.136624106658511	0.211106318396372	0.243475953883816	FALSE	sp|P23142|FBLN1_HUMAN	2	FALSE	22	45898118	45997015
GPATCH8	0.146068965201939	0.123699936877216	0.134884451039577	0.0839732124633399	0.10761011671228	FALSE	sp|Q9UKJ3-2|GPTC8_HUMAN	2	FALSE	17	42472652	42580798
DDX6	0.145207604498374	0.122943959438473	0.134075781968423	0.085155046602473	0.10880223827347	FALSE	sp|P26196|DDX6_HUMAN	4	FALSE	11	118620034	118661858
LAMA5	0.174962991827996	0.0930252387571286	0.133994115292562	0.101472497085382	0.126657590157079	FALSE	sp|O15230|LAMA5_HUMAN	18	FALSE	20	60883011	60942368
NCOR1	0.0845066100476046	0.179310538781962	0.131908574414783	0.11104641264001	0.137417949833489	FALSE	sp|O75376-2|NCOR1_HUMAN	4	FALSE	17	15932471	16121499
IGKV4-1	0.161597210150372	0.101802237354146	0.131699723752259	0.0970925001998628	0.122071239350118	FALSE	sp|P06312|KV401_HUMAN	2	FALSE	2	89184913	89185669
SSBP4	0.0747602735787112	0.179877625341646	0.127318949460179	0.12548972238813	0.153534101648844	FALSE	sp|Q9BWG4-2|SSBP4_HUMAN	2	FALSE	19	18529674	18545372
FASN	0.246884271010071	0.00589503168945527	0.126389651349763	0.237366784710539	0.27087370550741	FALSE	A0A0U1RQF0|A0A0U1RQF0_HUMAN	5	FALSE	17	80036214	80056208
SLC25A1	0.0963824262843929	0.155591396367292	0.125986911325842	0.107009917799076	0.132802839162412	FALSE	sp|P53007|TXTP_HUMAN	3	FALSE	22	19163095	19166343
ZGPAT	0.0911011224634706	0.155492046792265	0.123296584627868	0.114093857107575	0.14078628587454	FALSE	sp|Q8N5A5|ZGPAT_HUMAN	3	FALSE	20	62338817	62367494
AP2M1	0.143884469052082	0.0992731936987532	0.121578831375418	0.111017331816547	0.137417949833489	FALSE	sp|Q96CW1-2|AP2M1_HUMAN	6	FALSE	3	183892477	183901879
RBMS1	0.0243179209410087	0.217145564416235	0.120731742678622	0.208996848476164	0.241687531994494	FALSE	E7ETU5|E7ETU5_HUMAN	2	FALSE	2	161128662	161350305
PRRC2B	0.0922559088799773	0.148556865768391	0.120406387324184	0.117043092400155	0.144219764852042	FALSE	sp|Q5JSZ5|PRC2B_HUMAN	11	FALSE	9	134269480	134375584
SNRNP70	0.195056692433379	0.0430763163842123	0.119066504408796	0.178076838936372	0.210432330163882	FALSE	sp|P08621|RU17_HUMAN	10	FALSE	19	49588676	49611862
SMARCE1	0.0983723174926219	0.135237523281162	0.116804920386892	0.118954273702342	0.146158305046202	FALSE	A0A2R8Y855|A0A2R8Y855_HUMAN	6	FALSE	17	38781214	38804760
ILF2	0.0541757180404687	0.176376656423962	0.115276187232215	0.165260477111384	0.197445183289153	FALSE	B4DY09|B4DY09_HUMAN	4	FALSE	1	153634512	153643524
NFKB2	0.0400835403764006	0.189765698015282	0.114924619195841	0.187901322379564	0.219938624977432	FALSE	sp|Q00653-4|NFKB2_HUMAN	2	FALSE	10	104153867	104162281
CDC42EP1	0.111758817231149	0.114713668637517	0.113236242934333	0.122370983909816	0.149930454790355	FALSE	sp|Q00587-2|BORG5_HUMAN	2	FALSE	22	37956454	37965412
HSPA1A	0.336367829824802	-0.110667461984516	0.112850183920143	0.470018910043653	0.510120899859171	FALSE	sp|P0DMV8|HS71A_HUMAN	4	FALSE	6	31783291	31785723
PDIA6	0.166635092348095	0.0499634927973318	0.108299292572713	0.181222194224437	0.213565664855774	FALSE	sp|Q15084-3|PDIA6_HUMAN	2	FALSE	2	10923517	10978103
SYNPO	0.282130775876613	-0.0698344654069096	0.106148155234852	0.415513255592425	0.455537346118438	FALSE	sp|Q8N3V7-2|SYNPO_HUMAN	13	FALSE	5	149980642	150038782
FMNL3	0.119547262578468	0.0873749916219708	0.103461127100219	0.151225401077062	0.181933201573935	FALSE	sp|Q8IVF7-2|FMNL3_HUMAN	4	FALSE	12	50031724	50101948
ZNF185	0.124246078320638	0.0815547637012628	0.10290042101095	0.1558876567353	0.186762912847693	FALSE	sp|O15231|ZN185_HUMAN	7	FALSE	X	152082986	152142024
KCTD3	0.159067497531765	0.0407199980831194	0.0998937478074422	0.21025386563184	0.242816547091511	FALSE	sp|Q9Y597|KCTD3_HUMAN	11	FALSE	1	215740735	215795149
SMARCA2	0.0325821089353049	0.165258128560655	0.0989201187479799	0.226026685502592	0.259262902120742	FALSE	A0A0U1RQZ9|A0A0U1RQZ9_HUMAN	4	FALSE	9	2015342	2193624
MAP7D1	0.0596751315726571	0.13792842208851	0.0988017768305835	0.185363309308994	0.217556665606892	FALSE	sp|Q3KQU3-2|MA7D1_HUMAN	7	FALSE	1	36621180	36646450
TUBB6	0.199993599419575	-0.00598067987092676	0.0970064597743241	0.306358401899185	0.34460340395682	FALSE	sp|Q9BUF5|TBB6_HUMAN	2	FALSE	18	12307668	12344319
NCKAP1	0.106168901689315	0.0860324478669767	0.0961006747781458	0.171437265538398	0.203699498201531	FALSE	sp|Q9Y2A7|NCKP1_HUMAN	5	FALSE	2	183773843	183903586
HNRNPC	0.172539410738686	0.017898525336804	0.095218968037745	0.261069048639819	0.295969498130332	FALSE	G3V4W0|G3V4W0_HUMAN	7	FALSE	14	21677295	21737653
MRPS25	0.112951585652883	0.0733042654950928	0.0931279255739879	0.186692904665246	0.218820274438262	FALSE	sp|P82663|RT25_HUMAN	3	FALSE	3	15083967	15106842
SRSF4	0.180447333430973	-0.00463443783895912	0.0879064477960069	0.324685658462862	0.363799345298414	FALSE	A0A0D9SEM4|A0A0D9SEM4_HUMAN	2	FALSE	1	29474255	29508499
GRSF1	0.214996081749256	-0.0458166782165463	0.0845897017663548	0.421588543523495	0.461029191084479	FALSE	sp|Q12849-5|GRSF1_HUMAN	3	FALSE	4	71681499	71705662
XRCC6	0.101962955970599	0.0613691487847063	0.0816660523776526	0.233644447715686	0.266978133783445	FALSE	B1AHC9|B1AHC9_HUMAN	3	FALSE	22	42017123	42060044
REL	0.289868808727539	-0.135623552584288	0.0771226280716255	0.599312007249894	0.636079615056636	FALSE	sp|Q04864-2|REL_HUMAN	2	FALSE	2	61108656	61158745
BCLAF1	0.106053927118296	0.0465631263257329	0.0763085267220145	0.268760186475385	0.303495510837087	FALSE	A0A1W2PQ43|A0A1W2PQ43_HUMAN	3	FALSE	6	136578001	136610989
MED15	0.127107664415881	0.00921732373222994	0.0681624940740555	0.361141113674315	0.399983435759645	FALSE	sp|Q96RN5|MED15_HUMAN	5	FALSE	22	20850200	20941919
SNRPD2	0.219945187201596	-0.0853561724928085	0.0672945073543937	0.555680737380604	0.592680441225922	FALSE	sp|P62316|SMD2_HUMAN	4	FALSE	19	46190712	46195827
TRIP12	0.111574733541669	0.0209629078216125	0.0662688206816407	0.348356198933205	0.388810467196415	FALSE	sp|Q14669|TRIPC_HUMAN	3	FALSE	2	230628554	230787955
SNRPA	0.192325203185391	-0.0627024719197458	0.0648113656328226	0.523750105388307	0.564189092354776	FALSE	sp|P09012|SNRPA_HUMAN	5	FALSE	19	41256542	41271294
PLEKHA5	0.762787370719341	-0.638830497726193	0.061978436496574	0.886675485235429	0.900204571277754	FALSE	sp|Q9HAU0-2|PKHA5_HUMAN	4	FALSE	12	19282648	19529334
MAP3K11	-0.475329254071408	0.597830926767273	0.0612508363479325	0.855155479807899	0.87446653611147	FALSE	sp|Q16584-2|M3K11_HUMAN	4	FALSE	11	65365226	65382853
IGF2BP3	0.0469619313018832	0.0704470414956404	0.0587044863987618	0.360668826978576	0.399983435759645	FALSE	sp|O00425|IF2B3_HUMAN	10	FALSE	7	23349828	23510086
R3HDM1	0.0927197506020292	0.0211424171367387	0.0569310838693839	0.397425233831859	0.439045756404288	FALSE	sp|Q15032-4|R3HD1_HUMAN	3	FALSE	2	136289025	136482840
SSBP1	0.00871989461824008	0.103726083230397	0.0562229889243185	0.421054411921578	0.461027932040716	FALSE	C9K0U8|C9K0U8_HUMAN	2	FALSE	7	141438121	141487722
MED10	0.128883756777213	-0.0189078226595001	0.0549879670588564	0.480390437145394	0.520072250476553	FALSE	sp|Q9BTT4|MED10_HUMAN	2	FALSE	5	6371994	6378707
ASPH	0.1154632300555	-0.00591010057933872	0.0547765647380806	0.455894090231334	0.496035708239124	FALSE	sp|Q12797-10|ASPH_HUMAN	5	FALSE	8	62413116	62627155
MED8	0.0388018678896671	0.064765162526065	0.051783515207866	0.414028054007818	0.454485110046653	FALSE	sp|Q96G25-3|MED8_HUMAN	2	FALSE	1	43849588	43855479
RPL18A	0.00415833657277531	0.0940687554042157	0.0491135459884955	0.472667447612095	0.512352559128399	FALSE	M0R3D6|M0R3D6_HUMAN	3	FALSE	19	17970685	17974962
GMPPA	-0.109656640740795	0.207664746706762	0.0490040529829835	0.672087211773123	0.705528444397757	FALSE	sp|Q96IJ6|GMPPA_HUMAN	4	FALSE	2	220363589	220371710
ZNF22	-0.00983655694030716	0.106309850951163	0.0482366470054279	0.502467228175116	0.542614422436299	FALSE	sp|P17026|ZNF22_HUMAN	2	FALSE	10	45495923	45500774
PHLDB1	0.0708448674101909	0.0250822586714712	0.047963563040831	0.453491452391077	0.494042955060808	FALSE	sp|Q86UU1-3|PHLB1_HUMAN	12	FALSE	11	118477155	118528741
IQGAP1	0.0374705472551931	0.0470706902377529	0.042270618746473	0.494272321913624	0.534431948069106	FALSE	sp|P46940|IQGA1_HUMAN	8	FALSE	15	90931450	91045475
YTHDC2	0.100053876414126	-0.0168135395209461	0.0416201684465899	0.559835575485261	0.59637656748122	FALSE	sp|Q9H6S0|YTDC2_HUMAN	7	FALSE	5	112849380	112930982
VIM	0.0933433153089283	-0.0104416798426215	0.0414508177331534	0.550500483461846	0.587880145919132	FALSE	sp|P08670|VIME_HUMAN	18	FALSE	10	17270258	17279592
ZNF609	0.0166577697191137	0.0657801215585785	0.0412189456388461	0.516115818769459	0.556658582588007	FALSE	sp|O15014|ZN609_HUMAN	5	FALSE	15	64752941	64978264
