gene	rep1	rep2	logFC	pvalue	FDR	significant	accession_number	unique.peptides	imputed	chrom	bp.start	bp.end
EIF4A2	0.114	0.004	0.059	0.456763274982043	0.531357724811325	FALSE	Q14240-2	4	NA	3	186500994	186507689
CAPZA1	0.127	-0.00899999999999999	0.059	0.456763274982043	0.531357724811325	FALSE	P52907	5	NA	1	113161795	113214241
POTEE	0.056	0.057	0.0565	0.476050280812137	0.548882807144814	FALSE	Q6S8J3	12	NA	2	131975882	132022965
MYO6	0.092	0.014	0.053	0.503788025642762	0.57957914454477	FALSE	E7EW20	10	NA	6	76458909	76629254
ILF3	0.083	0.018	0.0505	0.524112401401959	0.598985601602239	FALSE	Q12906-7	17	NA	19	10764937	10803093
RPN1	0.097	0.002	0.0495	0.53235859489228	0.604424605554554	FALSE	P04843	4	NA	3	128338817	128399918
RPL22	0.096	0.003	0.0495	0.532358594892281	0.604424605554554	FALSE	P35268	4	NA	1	6241329	6269449
CALM1	0.051	0.047	0.049	0.536506256204276	0.607806651908984	FALSE	P62158	3	NA	14	90862846	90874605
CCN1	0.083	0.011	0.047	0.553258285004886	0.621369996117799	FALSE	O00622	4	NA	1	86046444	86049645
EIF5A	-0.014	0.108	0.047	0.553258285004886	0.621369996117799	FALSE	P63241-2	4	NA	17	7210318	7215774
RPL4	0.104	-0.01	0.047	0.553258285004886	0.621369996117799	FALSE	P36578	13	NA	15	66790355	66816870
ILF2	0.088	0.004	0.046	0.561729648083026	0.628170789254136	FALSE	Q12905	5	NA	1	153634512	153643524
RAB1B	0.064	0.023	0.0435	0.583179043692072	0.650757731158535	FALSE	Q9H0U4	7	NA	11	66036004	66044963
RPL14	0.045	0.032	0.0385	0.627188440728491	0.690970316056813	FALSE	P50914	4	NA	3	40498783	40503861
SF3B2	0.057	0.02	0.0385	0.627188440728492	0.690970316056813	FALSE	Q13435	10	NA	11	65818200	65836779
LGALS1	-0.085	0.158	0.0365	0.645184153923458	0.703345408889304	FALSE	P09382	8	NA	22	38071615	38075813
SH3GLB1	0.167	-0.109	0.029	0.71446893244168	0.772398845882897	FALSE	Q9Y371-2	3	NA	1	87170259	87213867
ANXA2	0.097	-0.04	0.0285	0.71918093703855	0.77267373400836	FALSE	P07355	19	NA	15	60639333	60695082
ACADVL	0.112	-0.055	0.0285	0.71918093703855	0.77267373400836	FALSE	P49748-3	3	NA	17	7120444	7128592
EIF5B	0.088	-0.034	0.027	0.733380664679539	0.78468713093284	FALSE	O60841	4	NA	2	99953816	100017789
ZYX	0.074	-0.021	0.0265	0.738134593329777	0.786536861744845	FALSE	Q15942	4	NA	7	143078173	143088204
PFN1	-0.047	0.097	0.025	0.752456086560383	0.798524826553875	FALSE	P07737	7	NA	17	4848947	4852356
RHOA	0.105	-0.059	0.023	0.771684340816128	0.817262438338873	FALSE	P61586	5	NA	3	49396578	49450431
PGK1	-0.043	0.085	0.021	0.79105428628087	0.832688722400916	FALSE	P00558	15	NA	X	77320685	77384793
ACTG1	0.00799999999999999	0.026	0.017	0.830173383232433	0.868591869780413	FALSE	P63261	32	NA	17	79476997	79490873
RPLP1	-0.001	0.034	0.0165	0.835095249625692	0.870239538688096	FALSE	P05386	2	NA	15	69745123	69748255
ENO1	-0.087	0.119	0.016	0.840023602001935	0.873624546082012	FALSE	P06733	11	NA	1	8921061	8939308
SF3B3	0.042	-0.014	0.014	0.859798093248965	0.885336650474182	FALSE	Q15393	5	NA	16	70557691	70608820
SNRNP27	-0.029	0.057	0.014	0.859798093248965	0.885336650474182	FALSE	Q8WVK2	3	NA	2	70120692	70132707
PLS3	-0.021	0.044	0.0115	0.884639328495541	0.907322388200555	FALSE	P13797	3	NA	X	114795501	114885181
TXNDC5	0.021	0	0.0105	0.894609179176632	0.9139425799054	FALSE	Q8NBS9	4	NA	6	7881483	8026646
SQSTM1	0.054	-0.033	0.0105	0.894609179176632	0.9139425799054	FALSE	Q13501	9	NA	5	179233388	179265078
AHNAK	-0.028	0.047	0.0095	0.904595754821555	0.922332926484723	FALSE	Q09666	8	NA	11	62201016	62323707
MMP14	0.018	0	0.009	0.909594824614309	0.925615085713191	FALSE	P50281	3	NA	14	23305766	23318236
RHOC	0.105	-0.09	0.0075	0.924612799408796	0.937229348328604	FALSE	P08134	5	NA	1	113243728	113250056
ANXA6	-0.004	0.019	0.0075	0.924612799408796	0.937229348328604	FALSE	P08133	6	NA	5	150480273	150537443
SRSF1	0.128	-0.117	0.0055	0.944677831054809	0.955705198732491	FALSE	Q07955-2	3	NA	17	56080721	56084707
ACTB	0.001	0.00700000000000001	0.004	0.959750445289407	0.969068410777654	FALSE	P60709	32	NA	7	5566782	5603415
RPS27L	0.061	-0.063	-0.000999999999999996	0.989933595336067	0.989933595336067	FALSE	H0YMV8	3	NA	1	153963235	153964626
MACROH2A2	-0.039	0.035	-0.002	0.979868797530026	0.981756791359564	FALSE	Q9P0M6	4	NA	10	71812552	71872036
RPS14	0.027	-0.031	-0.002	0.979868797530026	0.981756791359564	FALSE	P62263	8	NA	5	149822753	149829319
SRRM2	0.073	-0.079	-0.003	0.969807212667368	0.975434720671241	FALSE	Q9UQ35	7	NA	16	2802330	2822539
MYO1B	0.037	-0.044	-0.0035	0.964778126590369	0.972257026796496	FALSE	O43795	27	NA	2	192109911	192290115
H3C13	-0.115	0.09	-0.0125	0.874687763372041	0.898888610579963	FALSE	Q71DI3	9	NA	1	149784826	149785236
LUZP1	-0.046	0.017	-0.0145	0.854845687807145	0.883737092762853	FALSE	Q86V48	8	NA	1	23410516	23504301
WDR1	0.00499999999999999	-0.034	-0.0145	0.854845687807145	0.883737092762853	FALSE	O75083	18	NA	4	10075963	10118573
RPL38	0.039	-0.07	-0.0155	0.844958252010064	0.877002576936594	FALSE	P63173	5	NA	17	72199721	72206794
TRIM21	0.077	-0.11	-0.0165	0.835095249625692	0.870239538688096	FALSE	P19474	19	NA	11	4406127	4414926
EEF2	-0.027	-0.013	-0.02	0.80078883870316	0.839536685737184	FALSE	P13639	18	NA	19	3976054	3985467
PGAM1	-0.089	0.049	-0.02	0.80078883870316	0.839536685737184	FALSE	P18669	6	NA	10	99185917	99193198
PPP1CB	-0.013	-0.03	-0.0215	0.786199135781348	0.829256694941787	FALSE	P62140	4	NA	2	28974506	29025806
CFL1	-0.057	0.012	-0.0225	0.776513984799328	0.820705837592785	FALSE	P23528	12	NA	11	65590493	65629497
HNRNPA0	-0.068	0.017	-0.0255	0.74767247394648	0.79507093344002	FALSE	Q13151	5	NA	5	137087075	137090039
ANXA1	-0.044	-0.00899999999999999	-0.0265	0.738134593329777	0.786536861744845	FALSE	P04083	15	NA	9	75766673	75785309
PLOD1	-0.036	-0.019	-0.0275	0.728636968108677	0.781219017353633	FALSE	Q02809-2	6	NA	1	11994262	12035595
HSPA1A	0.061	-0.118	-0.0285	0.71918093703855	0.77267373400836	FALSE	P08107	10	NA	6	31783291	31785723
TAGLN	-0.091	0.028	-0.0315	0.69107550532625	0.748665130770104	FALSE	Q01995	6	NA	11	117070037	117075498
PPIA	-0.07	0.005	-0.0325	0.681798846712413	0.740157411879864	FALSE	P62937	11	NA	7	44836279	44864163
HSPA5	-0.022	-0.044	-0.033	0.677178436978052	0.736679471189512	FALSE	P11021	30	NA	9	127997132	128003609
DDX5	-0.075	0.002	-0.0365	0.645184153923458	0.703345408889304	FALSE	P17844	5	NA	17	62495734	62504317
TAGLN2	-0.108	0.033	-0.0375	0.636159376409524	0.696427106806216	FALSE	P37802	3	NA	1	159887897	159895522
SNRPA1	-0.033	-0.042	-0.0375	0.636159376409524	0.696427106806216	FALSE	P09661	2	NA	15	101821715	101835487
TLN1	-0.041	-0.034	-0.0375	0.636159376409524	0.696427106806216	FALSE	Q9Y490	29	NA	9	35696945	35732392
GJA1	0.018	-0.097	-0.0395	0.618272447221924	0.684046111820001	FALSE	P17302	7	NA	6	121756838	121770873
HSPA8	-0.03	-0.051	-0.0405	0.60941247192895	0.675681205550222	FALSE	P11142	27	NA	11	122928197	122933938
P4HA1	-0.065	-0.017	-0.041	0.60500382063991	0.672226467377678	FALSE	P13674	8	NA	10	74766975	74856732
RAB7A	-0.048	-0.037	-0.0425	0.591864756468754	0.659035703134373	FALSE	P51149	3	NA	3	128444965	128533639
CLIC4	-0.014	-0.079	-0.0465	0.557486111106221	0.624768917619041	FALSE	Q9Y696	7	NA	1	25071848	25170815
SLC25A5	-0.00800000000000001	-0.087	-0.0475	0.549046279379891	0.62066101147292	FALSE	P05141	3	NA	X	118602363	118605282
H3C1	-0.115	0.015	-0.05	0.528227276805842	0.602364438462803	FALSE	P68431	9	NA	6	26020718	26021186
HSP90AB1	-0.022	-0.079	-0.0505	0.524112401401959	0.598985601602239	FALSE	P08238	24	NA	6	44214824	44221620
HMGA2	0.00599999999999999	-0.109	-0.0515	0.515932367914144	0.59224024572926	FALSE	F5H6H0	2	NA	12	66217911	66360075
EHD2	-0.036	-0.078	-0.057	0.472157427070707	0.545604137948372	FALSE	Q9NZN4	3	NA	19	48216600	48246391
TPM4	-0.14	0.026	-0.057	0.472157427070707	0.545604137948372	FALSE	P67936	7	NA	19	16177831	16213813
CALU	-0.089	-0.027	-0.058	0.464424754210484	0.539064446851454	FALSE	O43852-4	3	NA	7	128379346	128411861
LIMA1	-0.031	-0.089	-0.06	0.449173541821182	0.5248769477461	FALSE	Q9UHB6	30	NA	12	50569571	50677329
FSCN1	-0.049	-0.071	-0.06	0.449173541821182	0.5248769477461	FALSE	Q16658	4	NA	7	5632439	5646286
HSPD1	-0.043	-0.077	-0.06	0.449173541821182	0.5248769477461	FALSE	P10809	8	NA	2	198351305	198381461
CORO1B	-0.02	-0.102	-0.061	0.441656079134479	0.520773608049725	FALSE	Q9BR76	3	NA	11	67205519	67211292
GARS1	-0.111	-0.011	-0.061	0.441656079134479	0.520773608049725	FALSE	P41250	3	NA	7	30634181	30673649
EEF1A1P5	-0.05	-0.073	-0.0615	0.437924605435596	0.518726184115056	FALSE	Q5VTE0	19	NA	9	135894822	135896562
RAN	-0.033	-0.09	-0.0615	0.437924605435596	0.518726184115056	FALSE	B5MDF5	5	NA	12	131356424	131362223
PDIA3	-0.149	0.025	-0.062	0.434211383316392	0.518726184115056	FALSE	P30101	11	NA	15	44038590	44065477
CCT8	-0.056	-0.072	-0.064	0.419542138029739	0.503838133430633	FALSE	P50990	3	NA	21	30428126	30446118
TUBA1C	-0.059	-0.069	-0.064	0.419542138029739	0.503838133430633	FALSE	F5H5D3	17	NA	12	49582519	49667114
TPI1	-0.094	-0.039	-0.0665	0.40162264729015	0.485683201374134	FALSE	P60174	9	NA	12	6976283	6980112
RPL18A	-0.058	-0.076	-0.067	0.398094826063472	0.482539183107239	FALSE	Q02543	3	NA	19	17970685	17974962
CCT4	-0.054	-0.081	-0.0675	0.394585795301152	0.479403302702334	FALSE	P50991	4	NA	2	62095224	62115939
CKAP4	-0.064	-0.072	-0.068	0.391095593637443	0.479403302702334	FALSE	Q07065	30	NA	12	106631655	106698057
RPS27	-0.028	-0.108	-0.068	0.391095593637443	0.479403302702334	FALSE	P42677	3	NA	1	153963235	153964626
DSTN	-0.003	-0.134	-0.0685	0.387624257998074	0.478775805603322	FALSE	P60981	5	NA	20	17550508	17590564
LASP1	-0.012	-0.126	-0.069	0.384171823605136	0.476776487529047	FALSE	Q14847-2	3	NA	17	37026112	37078023
TUBA1A	-0.058	-0.08	-0.069	0.384171823605136	0.476776487529047	FALSE	Q71U36	18	NA	12	49578579	49583107
P4HB	-0.111	-0.028	-0.0695	0.380738323982216	0.474781603047367	FALSE	P07237	30	NA	17	79801035	79818570
CD59	-0.129	-0.013	-0.071	0.370551743606433	0.464305799217699	FALSE	E9PR17	3	NA	11	33719807	33757991
PCMT1	-0.078	-0.07	-0.074	0.350693589986549	0.442622977652926	FALSE	H7BY58	3	NA	6	150070579	150132556
PPP1CC	-0.013	-0.135	-0.074	0.350693589986549	0.442622977652926	FALSE	P36873-2	4	NA	12	111157485	111180744
KPNB1	-0.147	-0.00599999999999999	-0.0765	0.33467226133189	0.425500185556437	FALSE	Q14974	3	NA	17	45726842	45762871
KIF5B	-0.00700000000000001	-0.148	-0.0775	0.328398323066383	0.418546882339507	FALSE	P33176	3	NA	10	32297938	32345359
IQGAP1	-0.044	-0.114	-0.079	0.319131803836315	0.407735965589395	FALSE	P46940	16	NA	15	90931450	91045475
EHD1	0.022	-0.182	-0.08	0.313050412773323	0.401941270721303	FALSE	Q9H4M9	2	NA	11	64619114	64655768
MYL12A	-0.058	-0.104	-0.081	0.307046043776151	0.395207779117818	FALSE	P19105	6	NA	18	3247479	3256234
RPL36	-0.072	-0.091	-0.0815	0.304072732615972	0.392351913052867	FALSE	Q9Y3U8	3	NA	19	5674958	5691887
GAPDH	-0.122	-0.042	-0.082	0.301118662040151	0.390478065488475	FALSE	P04406	21	NA	12	6643093	6647537
CTNNA1	-0.035	-0.132	-0.0835	0.292371805516413	0.381035937013871	FALSE	P35221-2	2	NA	5	137946656	138270723
FHL2	-0.019	-0.149	-0.084	0.289494601635525	0.378234152890636	FALSE	Q14192	10	NA	2	105974169	106054970
TUBA1B	-0.065	-0.103	-0.084	0.289494601635525	0.378234152890636	FALSE	P68363	18	NA	12	49521565	49525180
DHX9	-0.165	-0.00399999999999999	-0.0845	0.286636583216377	0.376391472910395	FALSE	Q08211	6	NA	1	182808504	182856886
HSP90AA1	-0.069	-0.1	-0.0845	0.286636583216377	0.376391472910395	FALSE	P07900-2	18	NA	14	102547075	102606036
PPP1CA	-0.066	-0.104	-0.085	0.283797734892772	0.374555386152897	FALSE	P62136	5	NA	11	67165654	67188654
HNRNPL	-0.061	-0.11	-0.0855	0.28097803987782	0.371777559125869	FALSE	P14866	15	NA	19	39327028	39342987
ATAD3A	-0.00900000000000001	-0.162	-0.0855	0.28097803987782	0.371777559125869	FALSE	Q9NVI7-2	6	NA	1	1447531	1470067
TPM3	-0.097	-0.075	-0.086	0.278177479975615	0.369954704826905	FALSE	P06753-2	8	NA	1	154127784	154167124
RPL7	-0.057	-0.116	-0.0865	0.275396035593047	0.368138659404587	FALSE	P18124	5	NA	8	74202506	74208024
G6PD	-0.044	-0.131	-0.0875	0.269890408100284	0.361708794361206	FALSE	P11413-2	3	NA	X	153759606	153775787
RNH1	-0.117	-0.06	-0.0885	0.264460973168551	0.355348077642497	FALSE	P13489	5	NA	11	494512	507300
RALA	-0.052	-0.125	-0.0885	0.264460973168551	0.355348077642497	FALSE	P11233	2	NA	7	39663082	39747723
RPL18	-0.03	-0.155	-0.0925	0.243500727772	0.330601510290965	FALSE	Q07020	4	NA	19	49118585	49122793
CLTC	-0.081	-0.108	-0.0945	0.233471423135475	0.317814502697505	FALSE	Q00610	24	NA	17	57697219	57773671
H3-3A	-0.231	0.04	-0.0955	0.228568416858838	0.311956894400514	FALSE	P84243	9	NA	1	226250408	226259703
PLOD2	-0.118	-0.074	-0.096	0.226144677254441	0.309461137295551	FALSE	O00469-2	8	NA	3	145787227	145881440
RAB13	-0.019	-0.173	-0.096	0.226144677254441	0.309461137295551	FALSE	P51153	2	NA	1	153954127	153958834
MATR3	-0.115	-0.077	-0.096	0.226144677254441	0.309461137295551	FALSE	P43243	11	NA	5	138609441	138667360
SUB1	0.001	-0.196	-0.0975	0.218983970909727	0.302046856427209	FALSE	P53999	2	NA	5	32531739	32604185
VCP	-0.163	-0.035	-0.099	0.211988033027685	0.293956739131723	FALSE	P55072	8	NA	9	35056061	35073246
ACTR1A	-0.074	-0.127	-0.1005	0.205155505149736	0.285242948336532	FALSE	P61163	4	NA	10	104238986	104262482
CCT6A	-0.118	-0.084	-0.101	0.202914062245625	0.282882874980495	FALSE	P40227	5	NA	7	56119323	56131682
ERP44	-0.04	-0.167	-0.1035	0.191974829661624	0.268351912430226	FALSE	Q9BS26	4	NA	9	102741461	102861322
NEXN	-0.08	-0.134	-0.107	0.177399391847532	0.249318064218153	FALSE	Q0ZGT2	14	NA	1	78354198	78409580
DPYSL3	-0.046	-0.175	-0.1105	0.163666812942711	0.232532083962321	FALSE	Q14195-2	4	NA	5	146770374	146889619
PKM	-0.104	-0.118	-0.111	0.161772458579583	0.230470351948995	FALSE	P14618	31	NA	15	72491370	72524164
HADHA	-0.114	-0.111	-0.1125	0.156188987408509	0.22374180014442	FALSE	P40939	10	NA	2	26413504	26467594
H2AC7	-0.38	0.154	-0.113	0.154360782600527	0.221733720862636	FALSE	P20671	6	NA	6	26199079	26199471
SLC25A6	-0.034	-0.197	-0.1155	0.145463520474953	0.210699249713025	FALSE	P12236	4	NA	X	1505045	1511617
EFTUD2	-0.122	-0.111	-0.1165	0.14201693822438	0.206859405817024	FALSE	Q15029	5	NA	17	42927311	42977030
CCT5	-0.126	-0.114	-0.12	0.130447764393665	0.190541678327825	FALSE	P48643	6	NA	5	10250033	10266524
ILK	-0.049	-0.191	-0.12	0.130447764393665	0.190541678327825	FALSE	Q13418	3	NA	11	6624961	6632102
HSP90B1	-0.125	-0.119	-0.122	0.124174001438485	0.182402487988735	FALSE	P14625	21	NA	12	104323885	104347423
RAP1B	-0.069	-0.175	-0.122	0.124174001438485	0.182402487988735	FALSE	P61224	5	NA	12	69004619	69054372
CLIC1	-0.105	-0.146	-0.1255	0.113765790032009	0.169023459476128	FALSE	O00299	5	NA	6	31698358	31707540
ANXA5	-0.19	-0.07	-0.13	0.101410365492918	0.151969423793422	FALSE	P08758	8	NA	4	122589110	122618268
HBA1	-0.13	-0.133	-0.1315	0.0975386081941257	0.146589815783079	FALSE	P69905	4	NA	16	222846	223709
HP1BP3	-0.242	-0.023	-0.1325	0.0950239135918645	0.143224449471796	FALSE	Q5SSJ5	3	NA	1	21069154	21113816
ATP5F1A	-0.133	-0.138	-0.1355	0.0877911064386874	0.132707486477086	FALSE	P25705	13	NA	18	43664110	43684300
LOXL4	-0.121	-0.151	-0.136	0.0866300982016021	0.131334259664237	FALSE	Q96JB6	4	NA	10	100007447	100028007
UBA1	-0.121	-0.151	-0.136	0.0866300982016021	0.131334259664237	FALSE	P22314	9	NA	X	47050260	47074527
HSPA9	-0.101	-0.174	-0.1375	0.0832215061405813	0.127655407649269	FALSE	P38646	11	NA	5	137890571	137911133
F2	-0.093	-0.183	-0.138	0.0821098221532667	0.126322803312718	FALSE	P00734	5	NA	11	46740730	46761056
HNRNPH3	-0.275	-0.00499999999999999	-0.14	0.0777832734623752	0.120738215523687	FALSE	P31942	6	NA	10	70090931	70102948
PDCD6IP	-0.163	-0.123	-0.143	0.0716442120133049	0.111876847588344	FALSE	Q8WUM4-2	3	NA	3	33839844	33911194
ITGB1	-0.167	-0.12	-0.1435	0.0706608166471038	0.110673568242452	FALSE	P05556-3	3	NA	10	33189247	33294720
CORO1C	0.001	-0.289	-0.144	0.0696885511840616	0.109480503370731	FALSE	Q9ULV4-3	20	NA	12	109038885	109125372
CYB5R3	-0.073	-0.219	-0.146	0.0659090240068323	0.103856643889554	FALSE	P00387-3	4	NA	22	43013846	43045574
STOM	-0.133	-0.161	-0.147	0.0640837503907237	0.101287386635794	FALSE	P27105	3	NA	9	124101355	124132531
NOP2	-0.133	-0.163	-0.148	0.0623005363413503	0.0987691429801896	FALSE	P46087-4	3	NA	12	6666029	6677857
UGDH	-0.085	-0.211	-0.148	0.0623005363413503	0.0987691429801896	FALSE	O60701	7	NA	4	39500375	39529931
TUBB	-0.131	-0.166	-0.1485	0.0614244838456413	0.097977704293661	FALSE	P07437	21	NA	6	30687978	30693203
THBS1	-0.137	-0.161	-0.149	0.0605586852733234	0.0971929516732351	FALSE	P07996	41	NA	15	39873280	39891667
FLNC	-0.107	-0.193	-0.15	0.0588575038928887	0.0950493851686402	FALSE	Q14315	47	NA	7	128470431	128499328
CRIP2	-0.127	-0.181	-0.154	0.052445738331644	0.0852243247889215	FALSE	P52943-2	2	NA	14	105939299	105946499
TUBB3	-0.134	-0.174	-0.154	0.052445738331644	0.0852243247889215	FALSE	Q13509	15	NA	16	89985573	90002500
RPL23	-0.113	-0.198	-0.1555	0.0501973519198499	0.0820837201205093	FALSE	P62829	10	NA	17	37004118	37010096
EPRS1	-0.169	-0.143	-0.156	0.0494661305475577	0.0811431794470979	FALSE	P07814	4	NA	1	220141943	220220000
RAB14	-0.127	-0.19	-0.1585	0.0459431102591107	0.075602586502334	FALSE	P61106	2	NA	9	123940415	123985292
TUBB4B	-0.148	-0.174	-0.161	0.0426344299976759	0.0710573833294598	FALSE	P68371	21	NA	9	140135665	140138159
PFKP	-0.134	-0.189	-0.1615	0.0419975295942073	0.0704474689967348	FALSE	Q01813	8	NA	10	3108525	3179904
GNB1	-0.144	-0.184	-0.164	0.0389328595508602	0.0657308018391147	FALSE	P62873	2	NA	1	1716729	1822495
DYNC1H1	-0.106	-0.226	-0.166	0.0366202659888666	0.0626399286651665	FALSE	Q14204	11	NA	14	102430865	102517129
CTNND1	-0.165	-0.172	-0.1685	0.0338954604584019	0.0581704271893365	FALSE	O60716	3	NA	11	57520715	57587018
MYH9	-0.1	-0.237	-0.1685	0.0338954604584019	0.0581704271893365	FALSE	P35579	112	NA	22	36677327	36784063
RACK1	-0.145	-0.193	-0.169	0.0333718784187369	0.0576524145439974	FALSE	P63244	4	NA	5	180663909	180675096
TPM1	-0.265	-0.074	-0.1695	0.0328552514090459	0.057139567667906	FALSE	P09493-3	4	NA	15	63334831	63364114
PPIB	-0.171	-0.168	-0.1695	0.0328552514090459	0.057139567667906	FALSE	P23284	5	NA	15	64448011	64455404
C1R	-0.126	-0.215	-0.1705	0.031842572627219	0.0557513056099458	FALSE	P00736	3	NA	12	7187513	7189412
RPSA	-0.125	-0.216	-0.1705	0.031842572627219	0.0557513056099458	FALSE	P08865	8	NA	3	39448180	39454033
GNAI2	-0.135	-0.207	-0.171	0.0313463770121576	0.055442571586129	FALSE	P04899	6	NA	3	50263724	50296787
CD44	-0.199	-0.145	-0.172	0.0303739170038537	0.0540905371301504	FALSE	P16070	5	NA	11	35160417	35253949
NEXN	-0.185	-0.16	-0.1725	0.0298975114001047	0.0534251062819741	FALSE	Q0ZGT2-2	13	NA	1	78354198	78409580
LMNB1	-0.217	-0.128	-0.1725	0.0298975114001047	0.0534251062819741	FALSE	P20700	11	NA	5	126112315	126172712
HNRNPA3	-0.229	-0.118	-0.1735	0.0289639992988367	0.0521151544477338	FALSE	P51991	14	NA	2	178077291	178088686
CANX	-0.2	-0.147	-0.1735	0.0289639992988366	0.0521151544477338	FALSE	P27824-2	4	NA	5	179105629	179157926
PRSS1	-0.035	-0.313	-0.174	0.0285067542653463	0.0518304623006296	FALSE	E7EQ64	2	NA	7	142457319	142460923
HNRNPDL	-0.3	-0.052	-0.176	0.0267395857196436	0.0487880160498761	FALSE	O14979	4	NA	4	83343717	83351294
ABLIM3	-0.213	-0.14	-0.1765	0.0263129091990006	0.0483488084221918	FALSE	O94929	2	NA	5	148521046	148640105
TIMP3	-0.098	-0.26	-0.179	0.024266910552707	0.044906738389351	FALSE	P35625	3	NA	22	33197687	33259030
RBM14	-0.143	-0.218	-0.1805	0.0231068896321644	0.0430666043323495	FALSE	Q96PK6	5	NA	11	66384053	66394818
SEPTIN2	-0.139	-0.226	-0.1825	0.021635498494335	0.0407625333951239	FALSE	Q15019-2	5	NA	2	242254515	242293442
FLNB	-0.167	-0.199	-0.183	0.0212806867219966	0.0402398439834118	FALSE	O75369-8	28	NA	3	57994127	58157982
TUFM	-0.138	-0.228	-0.183	0.0212806867219966	0.0402398439834118	FALSE	P49411	4	NA	16	28853732	28857729
FASN	-0.13	-0.247	-0.1885	0.0177009926634173	0.0339650043726087	FALSE	P49327	4	NA	17	80036214	80056208
COL5A1	-0.216	-0.162	-0.189	0.0174034581624635	0.0336423726560633	FALSE	P20908	3	NA	9	137533620	137736686
HNRNPC	-0.17	-0.209	-0.1895	0.0171103307055323	0.0331991491301373	FALSE	P07910-2	13	NA	14	21677295	21737653
NPM1	-0.244	-0.137	-0.1905	0.0165370808959909	0.0322070489360122	FALSE	P06748	15	NA	5	170814120	170838141
RALY	-0.177	-0.204	-0.1905	0.0165370808959908	0.0322070489360122	FALSE	Q9UKM9	9	NA	20	32581452	32696114
CAPN2	-0.164	-0.217	-0.1905	0.0165370808959908	0.0322070489360122	FALSE	P17655	2	NA	1	223889295	223963720
COL6A2	-0.23	-0.152	-0.191	0.016256851699086	0.0320210715285027	FALSE	P12110	8	NA	21	47518011	47552763
AKR1C4	-0.206	-0.177	-0.1915	0.015980815856132	0.031597050361934	FALSE	P17516	3	NA	10	5237425	5260912
RPL9	-0.161	-0.223	-0.192	0.015708921111116	0.0311780113655738	FALSE	P32969	5	NA	4	39455744	39460568
FLOT2	-0.151	-0.234	-0.1925	0.0154411156729291	0.0307639086203951	FALSE	Q14254	5	NA	17	27206353	27224697
MYL6	-0.138	-0.247	-0.1925	0.0154411156729291	0.0307639086203951	FALSE	P60660-2	10	NA	12	56551945	56557280
SIPA1L1	-0.179	-0.206	-0.1925	0.015441115672929	0.0307639086203951	FALSE	O43166	7	NA	14	71787166	72207946
CCN2	-0.187	-0.202	-0.1945	0.0144097673828276	0.0290429420119007	FALSE	P29279	2	NA	6	132269316	132272518
FLNA	-0.136	-0.259	-0.1975	0.0129769094455681	0.0263593473113102	FALSE	P21333	82	NA	X	153576892	153603006
H2AC4	-0.391	-0.00399999999999999	-0.1975	0.0129769094455681	0.0263593473113102	FALSE	P04908	5	NA	6	26033320	26033796
ATP2A2	-0.157	-0.241	-0.199	0.012309046457554	0.0252992259206643	FALSE	P16615	3	NA	12	110718561	110788898
CACNA2D1	-0.208	-0.192	-0.2	0.0118809429371283	0.0245162314575663	FALSE	P54289	3	NA	7	81575760	82073114
COL3A1	-0.286	-0.115	-0.2005	0.0116718978276292	0.0241808241847299	FALSE	P02461	9	NA	2	189839046	189877472
ADH5	-0.118	-0.284	-0.201	0.0114661315671421	0.0238495536596556	FALSE	P11766	3	NA	4	99992132	100009952
RAI14	-0.178	-0.226	-0.202	0.0110642614766722	0.023293182056152	FALSE	Q9P0K7-2	11	NA	5	34656342	34832732
TGFBI	-0.276	-0.128	-0.202	0.0110642614766722	0.023293182056152	FALSE	Q15582	19	NA	5	135364584	135399507
CCT3	-0.156	-0.251	-0.2035	0.0104849709328533	0.0224369748357354	FALSE	P49368	4	NA	1	156278759	156337664
MYOF	-0.17	-0.238	-0.204	0.0102979766126966	0.0221278836305877	FALSE	Q9NZM1	5	NA	10	95066186	95242074
TCP1	-0.178	-0.236	-0.207	0.00923723658239849	0.019930966899781	FALSE	P17987	4	NA	6	160199530	160210781
MYH10	-0.144	-0.28	-0.212	0.00768506541009695	0.016861746891352	FALSE	P35580-4	67	NA	17	8377523	8534079
TNC	-0.127	-0.298	-0.2125	0.00754353303820712	0.0166213439824903	FALSE	P24821	9	NA	9	117782806	117880536
TUBB6	-0.181	-0.249	-0.215	0.00687042524566227	0.0152026430967846	FALSE	Q9BUF5	11	NA	18	12307668	12344319
ATP5F1B	-0.155	-0.286	-0.2205	0.00557633677547748	0.0124986858760702	FALSE	P06576	12	NA	12	57031959	57039798
RBMX	-0.23	-0.215	-0.2225	0.0051634029880697	0.0116232448216288	FALSE	P38159	11	NA	X	135930163	135962923
PDLIM4	-0.2	-0.25	-0.225	0.00468628312155634	0.0106413415860668	FALSE	P50479	7	NA	5	131593364	131609147
H1-2	-0.26	-0.193	-0.2265	0.00441959002073886	0.0100797667139658	FALSE	P16403	7	NA	6	26055968	26056699
THBS2	-0.234	-0.22	-0.227	0.00433380596028743	0.00992766123061437	FALSE	P35442	7	NA	6	169615875	169654139
HNRNPA1	-0.3	-0.156	-0.228	0.00416676400448664	0.00958724461209316	FALSE	P09651	17	NA	12	54673977	54680872
